root_id,root_type,root_name,nodeId,comment,use_exclusive,skill_category,skill_movable,tag_condition_cids,target_tag_condition_cids,default_skill_info,variation_skill_infos,cooldown_group,passive_skill_info,is_aggressive
1030601,skill_root,3T 천 투구(시작템)_프록  Lv.1,10306010020002,3T 천 투구(시작템)_프록  Lv.1,Class,Passive,false,[],[],10306010020003,[],0,10306010020004,false
1030602,skill_root,3T 천 투구(시작템)_프록  Lv.2,10306020020002,3T 천 투구(시작템)_프록  Lv.2,Class,Passive,false,[],[],10306020020003,[],0,10306020020004,false
1030603,skill_root,3T 천 투구(시작템)_프록  Lv.3,10306030020002,3T 천 투구(시작템)_프록  Lv.3,Class,Passive,false,[],[],10306030020003,[],0,10306030020004,false
1030604,skill_root,3T 천 투구(시작템)_프록  Lv.4,10306040020002,3T 천 투구(시작템)_프록  Lv.4,Class,Passive,false,[],[],10306040020003,[],0,10306040020004,false
1030605,skill_root,3T 천 투구(시작템)_프록  Lv.5,10306050020002,3T 천 투구(시작템)_프록  Lv.5,Class,Passive,false,[],[],10306050020003,[],0,10306050020004,false
1030606,skill_root,3T 천 투구(시작템)_프록  Lv.1,10306060020002,,Class,Proc,false,[],[],10306060020003,[],0,,false
1030607,skill_root,3T 천 투구(시작템)_프록  Lv.2,10306070020002,,Class,Proc,false,[],[],10306070020003,[],0,,false
1030608,skill_root,3T 천 투구(시작템)_프록  Lv.3,10306080020002,,Class,Proc,false,[],[],10306080020003,[],0,,false
1030609,skill_root,3T 천 투구(시작템)_프록  Lv.4,10306090020002,,Class,Proc,false,[],[],10306090020003,[],0,,false
1030610,skill_root,3T 천 투구(시작템)_프록  Lv.5,10306100020002,,Class,Proc,false,[],[],10306100020003,[],0,,false
1030611,skill_root,3T 천 갑옷(시작템)_프록  Lv.1,10306110020002,3T 천 갑옷(시작템)_프록  Lv.1,Class,Passive,false,[],[],10306110020003,[],0,10306110020004,false
1030612,skill_root,3T 천 갑옷(시작템)_프록  Lv.2,10306120020002,3T 천 갑옷(시작템)_프록  Lv.2,Class,Passive,false,[],[],10306120020003,[],0,10306120020004,false
1030613,skill_root,3T 천 갑옷(시작템)_프록  Lv.3,10306130020002,3T 천 갑옷(시작템)_프록  Lv.3,Class,Passive,false,[],[],10306130020003,[],0,10306130020004,false
1030614,skill_root,3T 천 갑옷(시작템)_프록  Lv.4,10306140020002,3T 천 갑옷(시작템)_프록  Lv.4,Class,Passive,false,[],[],10306140020003,[],0,10306140020004,false
1030615,skill_root,3T 천 갑옷(시작템)_프록  Lv.5,10306150020002,3T 천 갑옷(시작템)_프록  Lv.5,Class,Passive,false,[],[],10306150020003,[],0,10306150020004,false
1030616,skill_root,3T 천 갑옷(시작템)_프록  Lv.1,10306160020002,,Class,Proc,false,[],[],10306160020003,[],0,,false
1030617,skill_root,3T 천 갑옷(시작템)_프록  Lv.2,10306170020002,,Class,Proc,false,[],[],10306170020003,[],0,,false
1030618,skill_root,3T 천 갑옷(시작템)_프록  Lv.3,10306180020002,,Class,Proc,false,[],[],10306180020003,[],0,,false
1030619,skill_root,3T 천 갑옷(시작템)_프록  Lv.4,10306190020002,,Class,Proc,false,[],[],10306190020003,[],0,,false
1030620,skill_root,3T 천 갑옷(시작템)_프록  Lv.5,10306200020002,,Class,Proc,false,[],[],10306200020003,[],0,,false
1030621,skill_root,3T 천 장갑(시작템)_프록  Lv.1,10306210020002,3T 천 장갑(시작템)_프록  Lv.1,Class,Passive,false,[],[],10306210020003,[],0,10306210020004,false
1030622,skill_root,3T 천 장갑(시작템)_프록  Lv.2,10306220020002,3T 천 장갑(시작템)_프록  Lv.2,Class,Passive,false,[],[],10306220020003,[],0,10306220020004,false
1030623,skill_root,3T 천 장갑(시작템)_프록  Lv.3,10306230020002,3T 천 장갑(시작템)_프록  Lv.3,Class,Passive,false,[],[],10306230020003,[],0,10306230020004,false
1030624,skill_root,3T 천 장갑(시작템)_프록  Lv.4,10306240020002,3T 천 장갑(시작템)_프록  Lv.4,Class,Passive,false,[],[],10306240020003,[],0,10306240020004,false
1030625,skill_root,3T 천 장갑(시작템)_프록  Lv.5,10306250020002,3T 천 장갑(시작템)_프록  Lv.5,Class,Passive,false,[],[],10306250020003,[],0,10306250020004,false
1030626,skill_root,3T 천 장갑(시작템)_프록  Lv.1,10306260020002,,Class,Proc,false,[],[],10306260020003,[],0,,false
1030627,skill_root,3T 천 장갑(시작템)_프록  Lv.2,10306270020002,,Class,Proc,false,[],[],10306270020003,[],0,,false
1030628,skill_root,3T 천 장갑(시작템)_프록  Lv.3,10306280020002,,Class,Proc,false,[],[],10306280020003,[],0,,false
1030629,skill_root,3T 천 장갑(시작템)_프록  Lv.4,10306290020002,,Class,Proc,false,[],[],10306290020003,[],0,,false
1030630,skill_root,3T 천 장갑(시작템)_프록  Lv.5,10306300020002,,Class,Proc,false,[],[],10306300020003,[],0,,false
1030631,skill_root,3T 천 신발(시작템)_프록  Lv.1,10306310020002,3T 천 신발(시작템)_프록  Lv.1,Class,Passive,false,[],[],10306310020003,[],0,10306310020004,false
1030632,skill_root,3T 천 신발(시작템)_프록  Lv.2,10306320020002,3T 천 신발(시작템)_프록  Lv.2,Class,Passive,false,[],[],10306320020003,[],0,10306320020004,false
1030633,skill_root,3T 천 신발(시작템)_프록  Lv.3,10306330020002,3T 천 신발(시작템)_프록  Lv.3,Class,Passive,false,[],[],10306330020003,[],0,10306330020004,false
1030634,skill_root,3T 천 신발(시작템)_프록  Lv.4,10306340020002,3T 천 신발(시작템)_프록  Lv.4,Class,Passive,false,[],[],10306340020003,[],0,10306340020004,false
1030635,skill_root,3T 천 신발(시작템)_프록  Lv.5,10306350020002,3T 천 신발(시작템)_프록  Lv.5,Class,Passive,false,[],[],10306350020003,[],0,10306350020004,false
1030636,skill_root,3T 천 신발(시작템)_프록  Lv.1,10306360020002,,Any,Normal,false,[],[],10306360020003,[],0,,false
1030637,skill_root,3T 천 신발(시작템)_프록  Lv.2,10306370020002,,Any,Normal,false,[],[],10306370020003,[],0,,false
1030638,skill_root,3T 천 신발(시작템)_프록  Lv.3,10306380020002,,Any,Normal,false,[],[],10306380020003,[],0,,false
1030639,skill_root,3T 천 신발(시작템)_프록  Lv.4,10306390020002,,Any,Normal,false,[],[],10306390020003,[],0,,false
1030640,skill_root,3T 천 신발(시작템)_프록  Lv.5,10306400020002,,Any,Normal,false,[],[],10306400020003,[],0,,false
1100001,skill_root,숨 고르기  Lv.1,11000010020002,숨 고르기  Lv.1,Class,Active,true,[],[],11000010020003,[],0,,false
1100002,skill_root,숨 고르기  Lv.2,11000020020002,숨 고르기  Lv.2,Class,Active,true,[],[],11000020020003,[],0,,false
1100003,skill_root,숨 고르기  Lv.3,11000030020002,숨 고르기  Lv.3,Class,Active,true,[],[],11000030020003,[],0,,false
1100004,skill_root,숨 고르기  Lv.4,11000040020002,숨 고르기  Lv.4,Class,Active,true,[],[],11000040020003,[],0,,false
1100005,skill_root,숨 고르기  Lv.5,11000050020002,숨 고르기  Lv.5,Class,Active,true,[],[],11000050020003,[],0,,false
1100051,skill_root,멜리사라의 그림자  Lv.1,11000510020002,멜리사라의 그림자  Lv.1,Class,Buff,true,[],[],11000510020003,[],0,,false
1100052,skill_root,멜리사라의 그림자  Lv.2,11000520020002,멜리사라의 그림자  Lv.2,Class,Buff,true,[],[],11000520020003,[],0,,false
1100053,skill_root,멜리사라의 그림자  Lv.3,11000530020002,멜리사라의 그림자  Lv.3,Class,Buff,true,[],[],11000530020003,[],0,,false
1100054,skill_root,멜리사라의 그림자  Lv.4,11000540020002,멜리사라의 그림자  Lv.4,Class,Buff,true,[],[],11000540020003,[],0,,false
1100055,skill_root,멜리사라의 그림자  Lv.5,11000550020002,멜리사라의 그림자  Lv.5,Class,Buff,true,[],[],11000550020003,[],0,,false
1100101,skill_root,물러서기 Lv.1,11001010020002,물러서기 Lv.1,Class,Active,false,[],[],11001010020003,[],0,,false
1100102,skill_root,물러서기 Lv.2,11001020020002,물러서기 Lv.2,Class,Active,false,[],[],11001020020003,[],0,,false
1100103,skill_root,물러서기 Lv.3,11001030020002,물러서기 Lv.3,Class,Active,false,[],[],11001030020003,[],0,,false
1100104,skill_root,물러서기 Lv.4,11001040020002,물러서기 Lv.4,Class,Active,false,[],[],11001040020003,[],0,,false
1100105,skill_root,물러서기 Lv.5,11001050020002,물러서기 Lv.5,Class,Active,false,[],[],11001050020003,[],0,,false
1110001,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.1,11100010020002,1T 가죽 투구(시작템)_최대 마력 향상  Lv.1,Class,Passive,false,[],[],11100010020003,[],0,11100010020004,false
1110002,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.2,11100020020002,1T 가죽 투구(시작템)_최대 마력 향상  Lv.2,Class,Passive,false,[],[],11100020020003,[],0,11100020020004,false
1110003,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.3,11100030020002,1T 가죽 투구(시작템)_최대 마력 향상  Lv.3,Class,Passive,false,[],[],11100030020003,[],0,11100030020004,false
1110004,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.4,11100040020002,1T 가죽 투구(시작템)_최대 마력 향상  Lv.4,Class,Passive,false,[],[],11100040020003,[],0,11100040020004,false
1110005,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.5,11100050020002,1T 가죽 투구(시작템)_최대 마력 향상  Lv.5,Class,Passive,false,[],[],11100050020003,[],0,11100050020004,false
1110011,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.1,11100110020002,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.1,Class,Passive,false,[],[],11100110020003,[],0,11100110020004,false
1110012,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.2,11100120020002,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.2,Class,Passive,false,[],[],11100120020003,[],0,11100120020004,false
1110013,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.3,11100130020002,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.3,Class,Passive,false,[],[],11100130020003,[],0,11100130020004,false
1110014,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.4,11100140020002,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.4,Class,Passive,false,[],[],11100140020003,[],0,11100140020004,false
1110015,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.5,11100150020002,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.5,Class,Passive,false,[],[],11100150020003,[],0,11100150020004,false
1110021,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.1,11100210020002,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.1,Class,Passive,false,[],[],11100210020003,[],0,11100210020004,false
1110022,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.2,11100220020002,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.2,Class,Passive,false,[],[],11100220020003,[],0,11100220020004,false
1110023,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.3,11100230020002,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.3,Class,Passive,false,[],[],11100230020003,[],0,11100230020004,false
1110024,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.4,11100240020002,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.4,Class,Passive,false,[],[],11100240020003,[],0,11100240020004,false
1110025,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.5,11100250020002,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.5,Class,Passive,false,[],[],11100250020003,[],0,11100250020004,false
1110031,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.1,11100310020002,1T 가죽 신발(시작템)_최대 마력 향상  Lv.1,Class,Passive,false,[],[],11100310020003,[],0,11100310020004,false
1110032,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.2,11100320020002,1T 가죽 신발(시작템)_최대 마력 향상  Lv.2,Class,Passive,false,[],[],11100320020003,[],0,11100320020004,false
1110033,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.3,11100330020002,1T 가죽 신발(시작템)_최대 마력 향상  Lv.3,Class,Passive,false,[],[],11100330020003,[],0,11100330020004,false
1110034,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.4,11100340020002,1T 가죽 신발(시작템)_최대 마력 향상  Lv.4,Class,Passive,false,[],[],11100340020003,[],0,11100340020004,false
1110035,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.5,11100350020002,1T 가죽 신발(시작템)_최대 마력 향상  Lv.5,Class,Passive,false,[],[],11100350020003,[],0,11100350020004,false
1110101,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.1,11101010020002,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.1,Class,Passive,false,[],[],11101010020003,[],0,11101010020004,false
1110102,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.2,11101020020002,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.2,Class,Passive,false,[],[],11101020020003,[],0,11101020020004,false
1110103,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.3,11101030020002,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.3,Class,Passive,false,[],[],11101030020003,[],0,11101030020004,false
1110104,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.4,11101040020002,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.4,Class,Passive,false,[],[],11101040020003,[],0,11101040020004,false
1110105,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.5,11101050020002,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.5,Class,Passive,false,[],[],11101050020003,[],0,11101050020004,false
1110111,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.1,11101110020002,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.1,Class,Passive,false,[],[],11101110020003,[],0,11101110020004,false
1110112,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.2,11101120020002,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.2,Class,Passive,false,[],[],11101120020003,[],0,11101120020004,false
1110113,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.3,11101130020002,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.3,Class,Passive,false,[],[],11101130020003,[],0,11101130020004,false
1110114,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.4,11101140020002,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.4,Class,Passive,false,[],[],11101140020003,[],0,11101140020004,false
1110115,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.5,11101150020002,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.5,Class,Passive,false,[],[],11101150020003,[],0,11101150020004,false
1110121,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.1,11101210020002,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.1,Class,Passive,false,[],[],11101210020003,[],0,11101210020004,false
1110122,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.2,11101220020002,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.2,Class,Passive,false,[],[],11101220020003,[],0,11101220020004,false
1110123,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.3,11101230020002,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.3,Class,Passive,false,[],[],11101230020003,[],0,11101230020004,false
1110124,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.4,11101240020002,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.4,Class,Passive,false,[],[],11101240020003,[],0,11101240020004,false
1110125,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.5,11101250020002,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.5,Class,Passive,false,[],[],11101250020003,[],0,11101250020004,false
1110131,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.1,11101310020002,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.1,Class,Passive,false,[],[],11101310020003,[],0,11101310020004,false
1110132,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.2,11101320020002,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.2,Class,Passive,false,[],[],11101320020003,[],0,11101320020004,false
1110133,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.3,11101330020002,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.3,Class,Passive,false,[],[],11101330020003,[],0,11101330020004,false
1110134,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.4,11101340020002,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.4,Class,Passive,false,[],[],11101340020003,[],0,11101340020004,false
1110135,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.5,11101350020002,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.5,Class,Passive,false,[],[],11101350020003,[],0,11101350020004,false
1110201,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,11102010020002,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,Class,Passive,false,[],[],11102010020003,[],0,11102010020004,false
1110202,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,11102020020002,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,Class,Passive,false,[],[],11102020020003,[],0,11102020020004,false
1110203,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,11102030020002,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,Class,Passive,false,[],[],11102030020003,[],0,11102030020004,false
1110204,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,11102040020002,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,Class,Passive,false,[],[],11102040020003,[],0,11102040020004,false
1110205,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,11102050020002,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,Class,Passive,false,[],[],11102050020003,[],0,11102050020004,false
1110211,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,11102110020002,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,Class,Passive,false,[],[],11102110020003,[],0,11102110020004,false
1110212,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,11102120020002,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,Class,Passive,false,[],[],11102120020003,[],0,11102120020004,false
1110213,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,11102130020002,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,Class,Passive,false,[],[],11102130020003,[],0,11102130020004,false
1110214,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,11102140020002,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,Class,Passive,false,[],[],11102140020003,[],0,11102140020004,false
1110215,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,11102150020002,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,Class,Passive,false,[],[],11102150020003,[],0,11102150020004,false
1110221,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,11102210020002,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,Class,Passive,false,[],[],11102210020003,[],0,11102210020004,false
1110222,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,11102220020002,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,Class,Passive,false,[],[],11102220020003,[],0,11102220020004,false
1110223,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,11102230020002,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,Class,Passive,false,[],[],11102230020003,[],0,11102230020004,false
1110224,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,11102240020002,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,Class,Passive,false,[],[],11102240020003,[],0,11102240020004,false
1110225,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,11102250020002,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,Class,Passive,false,[],[],11102250020003,[],0,11102250020004,false
1110231,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,11102310020002,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,Class,Passive,false,[],[],11102310020003,[],0,11102310020004,false
1110232,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,11102320020002,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,Class,Passive,false,[],[],11102320020003,[],0,11102320020004,false
1110233,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,11102330020002,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,Class,Passive,false,[],[],11102330020003,[],0,11102330020004,false
1110234,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,11102340020002,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,Class,Passive,false,[],[],11102340020003,[],0,11102340020004,false
1110235,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,11102350020002,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,Class,Passive,false,[],[],11102350020003,[],0,11102350020004,false
1110301,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.1,11103010020002,1T 가죽 투구(시작템)_치명타 확률  Lv.1,Class,Passive,false,[],[],11103010020003,[],0,11103010020004,false
1110302,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.2,11103020020002,1T 가죽 투구(시작템)_치명타 확률  Lv.2,Class,Passive,false,[],[],11103020020003,[],0,11103020020004,false
1110303,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.3,11103030020002,1T 가죽 투구(시작템)_치명타 확률  Lv.3,Class,Passive,false,[],[],11103030020003,[],0,11103030020004,false
1110304,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.4,11103040020002,1T 가죽 투구(시작템)_치명타 확률  Lv.4,Class,Passive,false,[],[],11103040020003,[],0,11103040020004,false
1110305,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.5,11103050020002,1T 가죽 투구(시작템)_치명타 확률  Lv.5,Class,Passive,false,[],[],11103050020003,[],0,11103050020004,false
1110311,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.1,11103110020002,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.1,Class,Passive,false,[],[],11103110020003,[],0,11103110020004,false
1110312,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.2,11103120020002,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.2,Class,Passive,false,[],[],11103120020003,[],0,11103120020004,false
1110313,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.3,11103130020002,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.3,Class,Passive,false,[],[],11103130020003,[],0,11103130020004,false
1110314,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.4,11103140020002,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.4,Class,Passive,false,[],[],11103140020003,[],0,11103140020004,false
1110315,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.5,11103150020002,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.5,Class,Passive,false,[],[],11103150020003,[],0,11103150020004,false
1110321,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.1,11103210020002,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.1,Class,Passive,false,[],[],11103210020003,[],0,11103210020004,false
1110322,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.2,11103220020002,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.2,Class,Passive,false,[],[],11103220020003,[],0,11103220020004,false
1110323,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.3,11103230020002,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.3,Class,Passive,false,[],[],11103230020003,[],0,11103230020004,false
1110324,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.4,11103240020002,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.4,Class,Passive,false,[],[],11103240020003,[],0,11103240020004,false
1110325,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.5,11103250020002,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.5,Class,Passive,false,[],[],11103250020003,[],0,11103250020004,false
1110331,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.1,11103310020002,1T 가죽 신발(시작템)_이동 속도  Lv.1,Class,Passive,false,[],[],11103310020003,[],0,11103310020004,false
1110332,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.2,11103320020002,1T 가죽 신발(시작템)_이동 속도  Lv.2,Class,Passive,false,[],[],11103320020003,[],0,11103320020004,false
1110333,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.3,11103330020002,1T 가죽 신발(시작템)_이동 속도  Lv.3,Class,Passive,false,[],[],11103330020003,[],0,11103330020004,false
1110334,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.4,11103340020002,1T 가죽 신발(시작템)_이동 속도  Lv.4,Class,Passive,false,[],[],11103340020003,[],0,11103340020004,false
1110335,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.5,11103350020002,1T 가죽 신발(시작템)_이동 속도  Lv.5,Class,Passive,false,[],[],11103350020003,[],0,11103350020004,false
1110401,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,11104010020002,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,Class,Passive,false,[],[],11104010020003,[],0,11104010020004,false
1110402,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,11104020020002,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,Class,Passive,false,[],[],11104020020003,[],0,11104020020004,false
1110403,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,11104030020002,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,Class,Passive,false,[],[],11104030020003,[],0,11104030020004,false
1110404,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,11104040020002,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,Class,Passive,false,[],[],11104040020003,[],0,11104040020004,false
1110405,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,11104050020002,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,Class,Passive,false,[],[],11104050020003,[],0,11104050020004,false
1110411,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,11104110020002,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,Class,Passive,false,[],[],11104110020003,[],0,11104110020004,false
