root_id,root_type,root_name,nodeId,comment,range,range_offset,angle,angle_offset,angle_mirror,indicator_asset_name,indicator_start_mode,apply_target,tag_condition_cids,apply_selected_target,max_target_count,homing_effect,skill_effects,self_skill_effects,delay
300330,skill_root,급습으로 인한 연속 쏘기 Lv.5,3003300020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""3003300020005""]","[""3003300020005""]",0
300351,skill_root,폭탄 화살 Lv.1,3003510020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""3003510020005""]","[""3003510020005""]",0
300351,skill_root,폭탄 화살 Lv.1,3003510020008,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003510020009""]",[],0
300351,skill_root,폭탄 화살 Lv.1,3003510020011,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003510020012""]",[],0
300352,skill_root,폭탄 화살 Lv.2,3003520020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""3003520020005""]","[""3003520020005""]",0
300352,skill_root,폭탄 화살 Lv.2,3003520020008,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003520020009""]",[],0
300352,skill_root,폭탄 화살 Lv.2,3003520020011,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003520020012""]",[],0
300353,skill_root,폭탄 화살 Lv.3,3003530020004,폭탄 화살 Lv.1,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""3003530020005""]","[""3003530020005""]",0
300353,skill_root,폭탄 화살 Lv.3,3003530020008,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003530020009""]",[],0
300353,skill_root,폭탄 화살 Lv.3,3003530020011,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003530020012""]",[],0
300354,skill_root,폭탄 화살 Lv.4,3003540020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""3003540020005""]","[""3003540020005""]",0
300354,skill_root,폭탄 화살 Lv.4,3003540020008,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003540020009""]",[],0
300354,skill_root,폭탄 화살 Lv.4,3003540020011,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003540020012""]",[],0
300355,skill_root,폭탄 화살 Lv.5,3003550020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""3003550020005""]","[""3003550020005""]",0
300355,skill_root,폭탄 화살 Lv.5,3003550020008,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003550020009""]",[],0
300355,skill_root,폭탄 화살 Lv.5,3003550020011,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3003550020012""]",[],0
300401,skill_root,저격 Lv.1,3004010020004,1티어 활 Q 스킬 Lv.1,"[85,500]","[0,475]",0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""3004010020005""]",[],0
300451,skill_root,부채 사격 Lv.1,3004510020004,방출 사격 Lv.1,[700],[],100,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3004510020005""]",[],0
300501,skill_root,불화살 소나기 Lv.1,3005010020004,화살 소나기,[250],[],0,0,false,Default,Relative,Hostile,[],RangeIn,100,,"[""3005010020005""]",[],600
300501,skill_root,불화살 소나기 Lv.1,3005010020007,화살 소나기,[250],[],0,0,false,Default,Relative,Hostile,[],RangeIn,100,,"[""3005010020008""]",[],700
300501,skill_root,불화살 소나기 Lv.1,3005010020010,화살 소나기,[250],[],0,0,false,Default,Relative,Hostile,[],RangeIn,100,,"[""3005010020011""]",[],750
300501,skill_root,불화살 소나기 Lv.1,3005010020013,화살 소나기,[250],[],0,0,false,Default,Relative,Hostile,[],RangeIn,100,,"[""3005010020014""]",[],750
300501,skill_root,불화살 소나기 Lv.1,3005010020016,화살 소나기,[250],[],0,0,false,Default,Relative,Hostile,[],RangeIn,100,,"[""3005010020017""]",[],750
300551,skill_root,폭탄 화살 Lv.1,3005510020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""3005510020005""]","[""3005510020005""]",0
300551,skill_root,폭탄 화살 Lv.1,3005510020008,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3005510020009""]",[],0
300551,skill_root,폭탄 화살 Lv.1,3005510020011,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""3005510020012""]",[],0
300601,skill_root,섬광 화살 Lv.1,3006010020004,적 대상 피해,"[100,500]","[0,500]",0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""3006010020005""]",[],0
300601,skill_root,섬광 화살 Lv.1,3006010020007,아군 대상 버프,"[100,500]","[0,500]",0,0,false,Default,Relative,Friendly,[],RangeIn,5,,"[""3006010020008"",""3006010020009""]","[""3006010020009""]",0
300611,skill_root,섬광 화살_강화 평타 Lv.1,3006110020004,2티어 활 Q 스킬_강화 평타 Lv.1,[0],[],0,0,false,,Relative,Hostile,[],Always,1,3006110020005,"[""3006110020006"",""3006110020008""]","[""3006110020008""]",0
300651,skill_root,천상의 그물 Lv.1,3006510020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""3006510020005""]","[""3006510020005""]",0
300651,skill_root,천상의 그물 Lv.1,3006510020008,천상의 그물 Lv.1,[300],[],0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""3006510020009""]",[],0
300701,skill_root,재정비 도약 Lv.1,3007010020004,,[0],[],0,0,false,,Relative,Friendly,[],Always,1,,"[""3007010020005"",""3007010020007""]","[""3007010020007""]",0
300751,skill_root,금빛 성광 Lv.1,3007510020004,적에게 피해,"[250,500]","[0,475]",0,0,false,Default,Absolute,Hostile,[],RangeIn,5,,"[""3007510020005""]",[],0
300751,skill_root,금빛 성광 Lv.1,3007510020007,아군에게 보호막,"[250,500]","[0,475]",0,0,false,Default,Absolute,Friendly,[],RangeIn,5,,"[""3007510020008""]",[],0
400000,skill_root,얼음 화살_테스트 Lv.1,4000000020004,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000000020005""]","[""4000000020005""]",0
400000,skill_root,얼음 화살_테스트 Lv.1,4000000020008,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000000020009""]",[],0
400001,skill_root,얼음 화살 Lv.1,4000010020004,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000010020005""]","[""4000010020005""]",0
400001,skill_root,얼음 화살 Lv.1,4000010020008,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000010020009""]",[],0
400002,skill_root,얼음 화살 Lv.2,4000020020004,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000020020005""]","[""4000020020005""]",0
400002,skill_root,얼음 화살 Lv.2,4000020020008,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000020020009""]",[],0
400003,skill_root,얼음 화살 Lv.3,4000030020004,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000030020005""]","[""4000030020005""]",0
400003,skill_root,얼음 화살 Lv.3,4000030020008,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000030020009""]",[],0
400004,skill_root,얼음 화살 Lv.4,4000040020004,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000040020005""]","[""4000040020005""]",0
400004,skill_root,얼음 화살 Lv.4,4000040020008,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000040020009""]",[],0
400005,skill_root,얼음 화살 Lv.5,4000050020004,얼음 화살,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000050020005""]","[""4000050020005""]",0
400005,skill_root,얼음 화살 Lv.5,4000050020008,얼음 사자(얼음 화살 만렙),[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000050020009""]",[],0
400045,skill_root,빙결,4000450020004,빙결,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000450020005""]",[],0
400051,skill_root,다후타의 손짓 Lv.1,4000510020004,다후타의 손짓,[300],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000510020005""]","[""4000510020005""]",0
400052,skill_root,다후타의 손짓 Lv.2,4000520020004,다후타의 손짓,[300],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000520020005""]","[""4000520020005""]",0
400053,skill_root,다후타의 손짓 Lv.3,4000530020004,다후타의 손짓,[300],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000530020005""]","[""4000530020005""]",0
400054,skill_root,다후타의 손짓 Lv.4,4000540020004,다후타의 손짓,[300],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000540020005""]","[""4000540020005""]",0
400055,skill_root,다후타의 손짓 Lv.5,4000550020004,다후타의 손짓,[300],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4000550020005""]","[""4000550020005""]",0
400101,skill_root,방울방울  Lv.1,4001010020004,,[450],[],0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""4001010020005"",""4001010020006""]",[],500
400102,skill_root,방울방울  Lv.2,4001020020004,,[450],[],0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""4001020020005"",""4001020020006""]",[],500
400103,skill_root,방울방울  Lv.3,4001030020004,,[450],[],0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""4001030020005"",""4001030020006""]",[],500
400104,skill_root,방울방울  Lv.4,4001040020004,,[450],[],0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""4001040020005"",""4001040020006""]",[],500
400105,skill_root,방울방울  Lv.5,4001050020004,,[450],[],0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""4001050020005"",""4001050020006""]",[],500
400106,skill_root,방울 방울 맞으면 해제 Lv.1,4001060020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001060020005"",""4001060020006""]","[""4001060020006""]",0
400107,skill_root,방울 방울 맞으면 해제 Lv.2,4001070020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001070020005""]",[],0
400108,skill_root,방울 방울 맞으면 해제 Lv.3,4001080020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001080020005""]",[],0
400109,skill_root,방울 방울 맞으면 해제 Lv.4,4001090020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001090020005""]",[],0
400110,skill_root,방울 방울 맞으면 해제 Lv.5,4001100020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001100020005""]",[],0
400151,skill_root,심판의 낙뢰 Lv.1,4001510020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4001510020005"",""4001510020008""]","[""4001510020008""]",0
400151,skill_root,심판의 낙뢰 Lv.1,4001510020010,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001510020011"",""4001510020019""]","[""4001510020019""]",0
400151,skill_root,심판의 낙뢰 Lv.1,4001510020015,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4001510020016""]",[],0
400152,skill_root,심판의 낙뢰 Lv.2,4001520020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,100,,"[""4001520020005"",""4001520020008""]","[""4001520020008""]",0
400152,skill_root,심판의 낙뢰 Lv.2,4001520020010,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001520020011""]",[],0
400152,skill_root,심판의 낙뢰 Lv.2,4001520020015,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4001520020016""]",[],0
400153,skill_root,심판의 낙뢰 Lv.3,4001530020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,100,,"[""4001530020005"",""4001530020008""]","[""4001530020008""]",0
400153,skill_root,심판의 낙뢰 Lv.3,4001530020010,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001530020011""]",[],0
400153,skill_root,심판의 낙뢰 Lv.3,4001530020015,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4001530020016""]",[],0
400154,skill_root,심판의 낙뢰 Lv.4,4001540020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,100,,"[""4001540020005"",""4001540020008""]","[""4001540020008""]",0
400154,skill_root,심판의 낙뢰 Lv.4,4001540020010,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001540020011""]",[],0
400154,skill_root,심판의 낙뢰 Lv.4,4001540020015,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4001540020016""]",[],0
400155,skill_root,심판의 낙뢰 Lv.5,4001550020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,100,,"[""4001550020005"",""4001550020008""]","[""4001550020008""]",0
400155,skill_root,심판의 낙뢰 Lv.5,4001550020010,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""4001550020011""]",[],0
400155,skill_root,심판의 낙뢰 Lv.5,4001550020015,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4001550020016""]",[],0
400201,skill_root,화염 장막 Lv.1,4002010020004,,"[300,50]",[],0,0,false,,Relative,Hostile,[],Always,1,,"[""4002010020005""]","[""4002010020005""]",0
400251,skill_root,불의 비 Lv.1,4002510020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4002510020005""]",[],0
400251,skill_root,불의 비 Lv.1,4002510020007,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4002510020008""]",[],0
400251,skill_root,불의 비 Lv.1,4002510020010,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4002510020011""]",[],0
400251,skill_root,불의 비 Lv.1,4002510020013,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""4002510020014""]",[],0
400301,skill_root,화염 폭발 Lv.1,4003010020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,4003010020005,"[""4003010020006""]",[],0
400351,skill_root,별똥별 Lv.1,4003510020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,8,,"[""4003510020005""]",[],0
500201,skill_root,Q_질풍 가르기 Lv.1,5002010020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002010020005""]",[],0
500201,skill_root,Q_질풍 가르기 Lv.1,5002010020009,,[300],[],0,0,false,Defalt,Relative,Hostile,[],RangeIn,10,,"[""5002010020010""]",[],0
500202,skill_root,Q_질풍 가르기 Lv.2,5002020020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002020020005""]",[],0
500202,skill_root,Q_질풍 가르기 Lv.2,5002020020009,,[300],[],0,0,false,Defalt,Relative,Hostile,[],RangeIn,10,,"[""5002020020010""]",[],0
500203,skill_root,Q_질풍 가르기 Lv.3,5002030020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002030020005""]",[],0
500203,skill_root,Q_질풍 가르기 Lv.3,5002030020009,,[300],[],0,0,false,Defalt,Relative,Hostile,[],RangeIn,10,,"[""5002030020010""]",[],0
500204,skill_root,Q_질풍 가르기 Lv.4,5002040020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002040020005""]",[],0
500204,skill_root,Q_질풍 가르기 Lv.4,5002040020009,,[300],[],0,0,false,Defalt,Relative,Hostile,[],RangeIn,10,,"[""5002040020010""]",[],0
500205,skill_root,Q_질풍 가르기 Lv.5,5002050020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002050020005""]",[],0
500205,skill_root,Q_질풍 가르기 Lv.5,5002050020009,,[300],[],0,0,false,Defalt,Relative,Hostile,[],RangeIn,10,,"[""5002050020010""]",[],0
500251,skill_root,W_무기 연마 Lv.1,5002510020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002510020005""]","[""5002510020005""]",0
500252,skill_root,W_무기 연마 Lv.2,5002520020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002520020005""]","[""5002520020005""]",0
500253,skill_root,W_무기 연마 Lv.3,5002530020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002530020005""]","[""5002530020005""]",0
500254,skill_root,W_무기 연마 Lv.4,5002540020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002540020005""]","[""5002540020005""]",0
500255,skill_root,W_무기 연마 Lv.5,5002550020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5002550020005""]","[""5002550020005""]",0
500301,skill_root,E_쌍수 달인 Lv.1,5003010020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003010020005""]","[""5003010020005""]",0
500302,skill_root,E_쌍수 달인 Lv.2,5003020020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003020020005""]","[""5003020020005""]",0
500303,skill_root,E_쌍수 달인 Lv.3,5003030020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003030020005""]","[""5003030020005""]",0
500304,skill_root,E_쌍수 달인 Lv.4,5003040020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003040020005""]","[""5003040020005""]",0
500305,skill_root,E_쌍수 달인 Lv.5,5003050020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003050020005""]","[""5003050020005""]",0
500306,skill_root,E_쌍수 달인_추가 피해 Lv.1,5003060020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003060020005""]",[],0
500307,skill_root,E_쌍수 달인_추가 피해 Lv.2,5003070020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003070020005""]",[],0
500308,skill_root,E_쌍수 달인_추가 피해 Lv.3,5003080020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003080020005""]",[],0
500309,skill_root,E_쌍수 달인_추가 피해 Lv.4,5003090020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003090020005""]",[],0
500310,skill_root,E_쌍수 달인_추가 피해 Lv.5,5003100020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003100020005""]",[],0
500351,skill_root,R_암살자의 분노 Lv1,5003510020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5003510020005"",""5003510020007""]","[""5003510020007""]",0
500351,skill_root,R_암살자의 분노 Lv1,5003510020009,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003510020010"",""5003510020013""]","[""5003510020013""]",0
500352,skill_root,R_암살자의 분노 Lv2,5003520020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5003520020005"",""5003520020007""]","[""5003520020007""]",0
500352,skill_root,R_암살자의 분노 Lv2,5003520020009,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003520020010"",""5003520020013""]","[""5003520020013""]",0
500353,skill_root,R_암살자의 분노 Lv3,5003530020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5003530020005"",""5003530020007""]","[""5003530020007""]",0
500353,skill_root,R_암살자의 분노 Lv3,5003530020009,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003530020010"",""5003530020013""]","[""5003530020013""]",0
500354,skill_root,R_암살자의 분노 Lv4,5003540020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5003540020005"",""5003540020007""]","[""5003540020007""]",0
500354,skill_root,R_암살자의 분노 Lv4,5003540020009,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003540020010"",""5003540020013""]","[""5003540020013""]",0
500355,skill_root,R_암살자의 분노 Lv5,5003550020004,,[0],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5003550020005"",""5003550020007""]","[""5003550020007""]",0
500355,skill_root,R_암살자의 분노 Lv5,5003550020009,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5003550020010"",""5003550020013""]","[""5003550020013""]",0
500356,skill_root,쌍수 달인 Lv.1,5003560020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003560020005""]",[],0
500357,skill_root,쌍수 달인 체력회복 Lv.2,5003570020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003570020005""]",[],0
500358,skill_root,쌍수 달인 체력회복 Lv.3,5003580020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003580020005""]",[],0
500359,skill_root,쌍수 달인 체력회복 Lv.4,5003590020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003590020005""]",[],0
500360,skill_root,쌍수 달인 체력회복 Lv.5,5003600020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5003600020005""]",[],0
500401,skill_root,내리꽂기 Lv.1,5004010020004,,[250],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5004010020005""]",[],0
500451,skill_root,어둠의 일격 Lv.1,5004510020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5004510020005"",""5004510020008""]","[""5004510020008""]",0
500451,skill_root,어둠의 일격 Lv.1,5004510020010,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5004510020011"",""5004510020014""]","[""5004510020014""]",0
500501,skill_root,단검 투척 Lv.1,5005010020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5005010020005""]","[""5005010020005""]",0
500501,skill_root,단검 투척 Lv.1,5005010020008,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5005010020009""]",[],0
500506,skill_root,단검 투척_체력 20% 이하 추가 대미지 Lv.1,5005060020004,,[200],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5005060020005""]",[],0
500551,skill_root,난무 Lv.1,5005510020004,,[400],[],180,0,false,,Relative,Hostile,[],RangeIn,10,,"[""5005510020005""]",[],0
500551,skill_root,난무 Lv.1,5005510020007,,[400],[],180,0,false,,Relative,Hostile,[],RangeIn,10,,"[""5005510020008""]",[],0
500551,skill_root,난무 Lv.1,5005510020010,,[400],[],180,0,false,,Relative,Hostile,[],RangeIn,10,,"[""5005510020011""]",[],0
500551,skill_root,난무 Lv.1,5005510020013,,[400],[],180,0,false,,Relative,Hostile,[],RangeIn,10,,"[""5005510020014""]",[],0
500551,skill_root,난무 Lv.1,5005510020016,,[400],[],180,0,false,,Relative,Hostile,[],RangeIn,10,,"[""5005510020017""]",[],0
500601,skill_root,추격자의 발톱 Lv.1,5006010020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5006010020005""]",[],0
500606,skill_root,피냄새 지움_추격자의 발톱 Lv1,5006060020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5006060020005""]",[],0
500651,skill_root,침묵의 일격 Lv.1,5006510020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""5006510020005""]","[""5006510020005""]",0
500656,skill_root,침묵의 일격_강화 평타 Lv.1,5006560020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5006560020005"",""5006560020007""]","[""5006560020007""]",0
500701,skill_root,사방의 비수 Lv.1,5007010020004,,[300],[],0,0,false,Default,Relative,Hostile,[],RangeIn,5,,"[""5007010020005""]",[],0
500706,skill_root,사방의 비수_추가 대미지 Lv.1,5007060020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""5007060020005""]",[],0
500751,skill_root,유혈의 장막 Lv1,5007510020004,,[600],[],180,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5007510020005""]",[],0
550551,skill_root,1티어 단검 R 스킬 Lv.1,5505510020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""5505510020005"",""5505510020007""]","[""5505510020007""]",0
700000,skill_root,충격파 Lv.1,7000000020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""7000000020005""]",[],0
700001,skill_root,충격파 Lv.2,7000010020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""7000010020005""]",[],0
700002,skill_root,충격파 Lv.3,7000020020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""7000020020005""]",[],0
700003,skill_root,충격파 Lv.4,7000030020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""7000030020005""]",[],0
700010,skill_root,얼음 갑옷 Lv.1,7000100020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""7000100020005""]","[""7000100020005""]",0
700019,skill_root,얼음 갑옷Lv1. Proc,7000190020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""7000190020005""]",[],0
700030,skill_root,지면 강타 Lv.1,7000300020004,,[200],[],0,0,false,,Relative,Hostile,[],RangeIn,10,,"[""7000300020005""]",[],0
700050,skill_root,광전사의 폭주 Lv.1,7000500020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""7000500020005""]","[""7000500020005""]",0
700060,skill_root,돌진 Lv.1,7000600020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""7000600020005""]",[],0
700510,skill_root,Proc_반격 치유  Lv.1,7005100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7005100020005""]",[],0
700610,skill_root,Proc_수비 태세  Lv.1,7006100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7006100020005""]",[],0
700710,skill_root,Proc_체력 흡수  Lv.1,7007100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7007100020005""]",[],0
710000,skill_root,모두 치유 Lv.1,7100000020004,모두 치유,[300],[],0,0,false,,Relative,Self,[],Always,10,,"[""7100000020005"",""7100000020007""]","[""7100000020007""]",0
710010,skill_root,선조의 지팡이 Lv.1,7100100020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""7100100020005""]","[""7100100020005""]",0
710020,skill_root,주문 가속 Lv.1,7100200020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""7100200020005""]","[""7100200020005""]",0
710510,skill_root,Proc_분노 폭발  Lv.1,7105100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7105100020005""]",[],0
710610,skill_root,Proc_예리한 감각  Lv.1,7106100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7106100020005""]",[],0
710710,skill_root,Proc_학살 가속  Lv.1,7107100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7107100020005""]",[],0
720000,skill_root,유연한 몸놀림 Lv.1,7200000020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""7200000020005""]","[""7200000020005""]",0
720010,skill_root,집중 Lv.1,7200100020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""7200100020005""]","[""7200100020005""]",0
720020,skill_root,침묵 Lv.1,7200200020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""7200200020005""]",[],0
720510,skill_root,Proc_완전한 집중  Lv.1,7205100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7205100020005""]",[],0
720610,skill_root,Proc_전술 숙련  Lv.1,7206100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7206100020005""]",[],0
720710,skill_root,Proc_마나 흡수  Lv.1,7207100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7207100020005""]",[],0
720810,skill_root,Proc_전술 숙련  Lv.1,7208100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""7208100020005""]",[],0
1000001,skill_root,정신 집중 Lv.1,10000010020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""10000010020005""]",[],0
1000002,skill_root,정신 집중 Lv.2,10000020020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""10000020020005""]",[],0
1000003,skill_root,정신 집중 Lv.3,10000030020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""10000030020005""]",[],0
