root_id,root_type,root_name,nodeId,comment,status_change_cids
1000003,skill_root,정신 집중 Lv.3,10000030020007,,[1000153]
1000004,skill_root,정신 집중 Lv.4,10000040020007,,[1000154]
1000005,skill_root,정신 집중 Lv.5,10000050020007,,[1000155]
1000151,skill_root,마법 반사 천 재질 Lv.1,10001510020004,마법 반사 천 재질 Lv.1,[1000151]
1000152,skill_root,마법 반사 천 재질 Lv.2,10001520020004,마법 반사 천 재질 Lv.2,[1000152]
1000153,skill_root,마법 반사 천 재질 Lv.3,10001530020004,마법 반사 천 재질 Lv.3,[1000153]
1000154,skill_root,마법 반사 천 재질 Lv.4,10001540020004,마법 반사 천 재질 Lv.4,[1000154]
1000155,skill_root,마법 반사 천 재질 Lv.5,10001550020004,마법 반사 천 재질 Lv.5,[1000155]
1010001,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.1,10100010020004,,[1010001]
1010002,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.2,10100020020004,,[1010002]
1010003,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.3,10100030020004,,[1010003]
1010004,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.4,10100040020004,,[1010004]
1010005,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.5,10100050020004,,[1010005]
1010011,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.1,10100110020004,,[1010011]
1010012,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.2,10100120020004,,[1010012]
1010013,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.3,10100130020004,,[1010013]
1010014,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.4,10100140020004,,[1010014]
1010015,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.5,10100150020004,,[1010015]
1010021,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.1,10100210020004,,[1010021]
1010022,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.2,10100220020004,,[1010022]
1010023,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.3,10100230020004,,[1010023]
1010024,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.4,10100240020004,,[1010024]
1010025,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.5,10100250020004,,[1010025]
1010031,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.1,10100310020004,,[1010031]
1010032,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.2,10100320020004,,[1010032]
1010033,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.3,10100330020004,,[1010033]
1010034,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.4,10100340020004,,[1010034]
1010035,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.5,10100350020004,,[1010035]
1010101,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.1,10101010020004,,[1010101]
1010102,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.2,10101020020004,,[1010102]
1010103,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.3,10101030020004,,[1010103]
1010104,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.4,10101040020004,,[1010104]
1010105,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.5,10101050020004,,[1010105]
1010111,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.1,10101110020004,,[1010111]
1010112,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.2,10101120020004,,[1010112]
1010113,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.3,10101130020004,,[1010113]
1010114,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.4,10101140020004,,[1010114]
1010115,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.5,10101150020004,,[1010115]
1010121,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.1,10101210020004,,[1010121]
1010122,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.2,10101220020004,,[1010122]
1010123,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.3,10101230020004,,[1010123]
1010124,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.4,10101240020004,,[1010124]
1010125,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.5,10101250020004,,[1010125]
1010131,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.1,10101310020004,,[1010131]
1010132,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.2,10101320020004,,[1010132]
1010133,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.3,10101330020004,,[1010133]
1010134,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.4,10101340020004,,[1010134]
1010135,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.5,10101350020004,,[1010135]
1010201,skill_root,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.1,10102010020004,,[1010201]
1010202,skill_root,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.2,10102020020004,,[1010202]
1010203,skill_root,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.3,10102030020004,,[1010203]
1010204,skill_root,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.4,10102040020004,,[1010204]
1010205,skill_root,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.5,10102050020004,,[1010205]
1010211,skill_root,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,10102110020004,,[1010211]
1010212,skill_root,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,10102120020004,,[1010212]
1010213,skill_root,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,10102130020004,,[1010213]
1010214,skill_root,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,10102140020004,,[1010214]
1010215,skill_root,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,10102150020004,,[1010215]
1010221,skill_root,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.1,10102210020004,,[1010221]
1010222,skill_root,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.2,10102220020004,,[1010222]
1010223,skill_root,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.3,10102230020004,,[1010223]
1010224,skill_root,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.4,10102240020004,,[1010224]
1010225,skill_root,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.5,10102250020004,,[1010225]
1010231,skill_root,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.1,10102310020004,,[1010231]
1010232,skill_root,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.2,10102320020004,,[1010232]
1010233,skill_root,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.3,10102330020004,,[1010233]
1010234,skill_root,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.4,10102340020004,,[1010234]
1010235,skill_root,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.5,10102350020004,,[1010235]
1010301,skill_root,1T 천 투구(시작템)_마나 소모량 감소  Lv.1,10103010020004,,[1010301]
1010302,skill_root,1T 천 투구(시작템)_마나 소모량 감소  Lv.2,10103020020004,,[1010302]
1010303,skill_root,1T 천 투구(시작템)_마나 소모량 감소  Lv.3,10103030020004,,[1010303]
1010304,skill_root,1T 천 투구(시작템)_마나 소모량 감소  Lv.4,10103040020004,,[1010304]
1010305,skill_root,1T 천 투구(시작템)_마나 소모량 감소  Lv.5,10103050020004,,[1010305]
1010311,skill_root,1T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.1,10103110020004,,[1010311]
1010312,skill_root,1T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.2,10103120020004,,[1010312]
1010313,skill_root,1T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.3,10103130020004,,[1010313]
1010314,skill_root,1T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.4,10103140020004,,[1010314]
1010315,skill_root,1T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.5,10103150020004,,[1010315]
1010321,skill_root,1T 천 장갑(시작템)_마법 피해 증가 향상  Lv.1,10103210020004,,[1010321]
1010322,skill_root,1T 천 장갑(시작템)_마법 피해 증가 향상  Lv.2,10103220020004,,[1010322]
1010323,skill_root,1T 천 장갑(시작템)_마법 피해 증가 향상  Lv.3,10103230020004,,[1010323]
1010324,skill_root,1T 천 장갑(시작템)_마법 피해 증가 향상  Lv.4,10103240020004,,[1010324]
1010325,skill_root,1T 천 장갑(시작템)_마법 피해 증가 향상  Lv.5,10103250020004,,[1010325]
1010331,skill_root,1T 천 신발(시작템)_치유력 향상  Lv.1,10103310020004,,[1010331]
1010332,skill_root,1T 천 신발(시작템)_치유력 향상  Lv.2,10103320020004,,[1010332]
1010333,skill_root,1T 천 신발(시작템)_치유력 향상  Lv.3,10103330020004,,[1010333]
1010334,skill_root,1T 천 신발(시작템)_치유력 향상  Lv.4,10103340020004,,[1010334]
1010335,skill_root,1T 천 신발(시작템)_치유력 향상  Lv.5,10103350020004,,[1010335]
1010401,skill_root,1T 천 투구(시작템)_PVE 피해 증가  Lv.1,10104010020004,,[1010401]
1010402,skill_root,1T 천 투구(시작템)_PVE 피해 증가  Lv.2,10104020020004,,[1010402]
1010403,skill_root,1T 천 투구(시작템)_PVE 피해 증가  Lv.3,10104030020004,,[1010403]
1010404,skill_root,1T 천 투구(시작템)_PVE 피해 증가  Lv.4,10104040020004,,[1010404]
1010405,skill_root,1T 천 투구(시작템)_PVE 피해 증가  Lv.5,10104050020004,,[1010405]
1010411,skill_root,1T 천 갑옷(시작템)_PVE 피해 감소  Lv.1,10104110020004,,[1010411]
1010412,skill_root,1T 천 갑옷(시작템)_PVE 피해 감소  Lv.2,10104120020004,,[1010412]
1010413,skill_root,1T 천 갑옷(시작템)_PVE 피해 감소  Lv.3,10104130020004,,[1010413]
1010414,skill_root,1T 천 갑옷(시작템)_PVE 피해 감소  Lv.4,10104140020004,,[1010414]
1010415,skill_root,1T 천 갑옷(시작템)_PVE 피해 감소  Lv.5,10104150020004,,[1010415]
1010421,skill_root,1T 천 장갑(시작템)_PVE 피해 증가  Lv.1,10104210020004,,[1010421]
1010422,skill_root,1T 천 장갑(시작템)_PVE 피해 증가  Lv.2,10104220020004,,[1010422]
1010423,skill_root,1T 천 장갑(시작템)_PVE 피해 증가  Lv.3,10104230020004,,[1010423]
1010424,skill_root,1T 천 장갑(시작템)_PVE 피해 증가  Lv.4,10104240020004,,[1010424]
1010425,skill_root,1T 천 장갑(시작템)_PVE 피해 증가  Lv.5,10104250020004,,[1010425]
1010431,skill_root,1T 천 신발(시작템)_PVE 피해 감소  Lv.1,10104310020004,,[1010431]
1010432,skill_root,1T 천 신발(시작템)_PVE 피해 감소  Lv.2,10104320020004,,[1010432]
1010433,skill_root,1T 천 신발(시작템)_PVE 피해 감소  Lv.3,10104330020004,,[1010433]
1010434,skill_root,1T 천 신발(시작템)_PVE 피해 감소  Lv.4,10104340020004,,[1010434]
1010435,skill_root,1T 천 신발(시작템)_PVE 피해 감소  Lv.5,10104350020004,,[1010435]
1010501,skill_root,1T 천 투구(시작템)_PVP 피해 증가  Lv.1,10105010020004,,[1010501]
1010502,skill_root,1T 천 투구(시작템)_PVP 피해 증가  Lv.2,10105020020004,,[1010502]
1010503,skill_root,1T 천 투구(시작템)_PVP 피해 증가  Lv.3,10105030020004,,[1010503]
1010504,skill_root,1T 천 투구(시작템)_PVP 피해 증가  Lv.4,10105040020004,,[1010504]
1010505,skill_root,1T 천 투구(시작템)_PVP 피해 증가  Lv.5,10105050020004,,[1010505]
1010511,skill_root,1T 천 갑옷(시작템)_PVP 피해 감소  Lv.1,10105110020004,,[1010511]
1010512,skill_root,1T 천 갑옷(시작템)_PVP 피해 감소  Lv.2,10105120020004,,[1010512]
1010513,skill_root,1T 천 갑옷(시작템)_PVP 피해 감소  Lv.3,10105130020004,,[1010513]
1010514,skill_root,1T 천 갑옷(시작템)_PVP 피해 감소  Lv.4,10105140020004,,[1010514]
1010515,skill_root,1T 천 갑옷(시작템)_PVP 피해 감소  Lv.5,10105150020004,,[1010515]
1010521,skill_root,1T 천 장갑(시작템)_PVP 피해 증가  Lv.1,10105210020004,,[1010521]
1010522,skill_root,1T 천 장갑(시작템)_PVP 피해 증가  Lv.2,10105220020004,,[1010522]
1010523,skill_root,1T 천 장갑(시작템)_PVP 피해 증가  Lv.3,10105230020004,,[1010523]
1010524,skill_root,1T 천 장갑(시작템)_PVP 피해 증가  Lv.4,10105240020004,,[1010524]
1010525,skill_root,1T 천 장갑(시작템)_PVP 피해 증가  Lv.5,10105250020004,,[1010525]
1010531,skill_root,1T 천 신발(시작템)_PVP 피해 감소  Lv.1,10105310020004,,[1010531]
1010532,skill_root,1T 천 신발(시작템)_PVP 피해 감소  Lv.2,10105320020004,,[1010532]
1010533,skill_root,1T 천 신발(시작템)_PVP 피해 감소  Lv.3,10105330020004,,[1010533]
1010534,skill_root,1T 천 신발(시작템)_PVP 피해 감소  Lv.4,10105340020004,,[1010534]
1010535,skill_root,1T 천 신발(시작템)_PVP 피해 감소  Lv.5,10105350020004,,[1010535]
1010601,skill_root,1T 천 투구(시작템)_프록  Lv.1,10106010020004,,[1010601]
1010602,skill_root,1T 천 투구(시작템)_프록  Lv.2,10106020020004,,[1010602]
1010603,skill_root,1T 천 투구(시작템)_프록  Lv.3,10106030020004,,[1010603]
1010604,skill_root,1T 천 투구(시작템)_프록  Lv.4,10106040020004,,[1010604]
1010605,skill_root,1T 천 투구(시작템)_프록  Lv.5,10106050020004,,[1010605]
1010611,skill_root,1T 천 갑옷(시작템)_프록  Lv.1,10106110020004,,[1010611]
1010612,skill_root,1T 천 갑옷(시작템)_프록  Lv.2,10106120020004,,[1010612]
1010613,skill_root,1T 천 갑옷(시작템)_프록  Lv.3,10106130020004,,[1010613]
1010614,skill_root,1T 천 갑옷(시작템)_프록  Lv.4,10106140020004,,[1010614]
1010615,skill_root,1T 천 갑옷(시작템)_프록  Lv.5,10106150020004,,[1010615]
1010621,skill_root,1T 천 장갑(시작템)_프록  Lv.1,10106210020004,,[1010621]
1010622,skill_root,1T 천 장갑(시작템)_프록  Lv.2,10106220020004,,[1010622]
1010623,skill_root,1T 천 장갑(시작템)_프록  Lv.3,10106230020004,,[1010623]
1010624,skill_root,1T 천 장갑(시작템)_프록  Lv.4,10106240020004,,[1010624]
1010625,skill_root,1T 천 장갑(시작템)_프록  Lv.5,10106250020004,,[1010625]
1010631,skill_root,1T 천 신발(시작템)_프록  Lv.1,10106310020004,,[1010631]
1010632,skill_root,1T 천 신발(시작템)_프록  Lv.2,10106320020004,,[1010632]
1010633,skill_root,1T 천 신발(시작템)_프록  Lv.3,10106330020004,,[1010633]
1010634,skill_root,1T 천 신발(시작템)_프록  Lv.4,10106340020004,,[1010634]
1010635,skill_root,1T 천 신발(시작템)_프록  Lv.5,10106350020004,,[1010635]
1010700,skill_root,1T 판금 투구(제작)_받는 피해 감소 Lv.1,10107000020004,,[1010700]
1010701,skill_root,1T 판금 투구(제작)_받는 피해 감소 Lv.2,10107010020004,,[1010701]
1020001,skill_root,2T 천 투구(시작템)_최대 마력 향상  Lv.1,10200010020004,,[1020001]
1020002,skill_root,2T 천 투구(시작템)_최대 마력 향상  Lv.2,10200020020004,,[1020002]
1020003,skill_root,2T 천 투구(시작템)_최대 마력 향상  Lv.3,10200030020004,,[1020003]
1020004,skill_root,2T 천 투구(시작템)_최대 마력 향상  Lv.4,10200040020004,,[1020004]
1020005,skill_root,2T 천 투구(시작템)_최대 마력 향상  Lv.5,10200050020004,,[1020005]
1020011,skill_root,2T 천 갑옷(시작템)_최대 마력 향상  Lv.1,10200110020004,,[1020011]
1020012,skill_root,2T 천 갑옷(시작템)_최대 마력 향상  Lv.2,10200120020004,,[1020012]
1020013,skill_root,2T 천 갑옷(시작템)_최대 마력 향상  Lv.3,10200130020004,,[1020013]
1020014,skill_root,2T 천 갑옷(시작템)_최대 마력 향상  Lv.4,10200140020004,,[1020014]
1020015,skill_root,2T 천 갑옷(시작템)_최대 마력 향상  Lv.5,10200150020004,,[1020015]
1020021,skill_root,2T 천 장갑(시작템)_최대 마력 향상  Lv.1,10200210020004,,[1020021]
1020022,skill_root,2T 천 장갑(시작템)_최대 마력 향상  Lv.2,10200220020004,,[1020022]
1020023,skill_root,2T 천 장갑(시작템)_최대 마력 향상  Lv.3,10200230020004,,[1020023]
1020024,skill_root,2T 천 장갑(시작템)_최대 마력 향상  Lv.4,10200240020004,,[1020024]
1020025,skill_root,2T 천 장갑(시작템)_최대 마력 향상  Lv.5,10200250020004,,[1020025]
1020031,skill_root,2T 천 신발(시작템)_최대 마력 향상  Lv.1,10200310020004,,[1020031]
1020032,skill_root,2T 천 신발(시작템)_최대 마력 향상  Lv.2,10200320020004,,[1020032]
1020033,skill_root,2T 천 신발(시작템)_최대 마력 향상  Lv.3,10200330020004,,[1020033]
1020034,skill_root,2T 천 신발(시작템)_최대 마력 향상  Lv.4,10200340020004,,[1020034]
1020035,skill_root,2T 천 신발(시작템)_최대 마력 향상  Lv.5,10200350020004,,[1020035]
1020101,skill_root,2T 천 투구(시작템)_주는 피해 증가 향상  Lv.1,10201010020004,,[1020101]
1020102,skill_root,2T 천 투구(시작템)_주는 피해 증가 향상  Lv.2,10201020020004,,[1020102]
1020103,skill_root,2T 천 투구(시작템)_주는 피해 증가 향상  Lv.3,10201030020004,,[1020103]
1020104,skill_root,2T 천 투구(시작템)_주는 피해 증가 향상  Lv.4,10201040020004,,[1020104]
1020105,skill_root,2T 천 투구(시작템)_주는 피해 증가 향상  Lv.5,10201050020004,,[1020105]
1020111,skill_root,2T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.1,10201110020004,,[1020111]
1020112,skill_root,2T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.2,10201120020004,,[1020112]
1020113,skill_root,2T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.3,10201130020004,,[1020113]
1020114,skill_root,2T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.4,10201140020004,,[1020114]
1020115,skill_root,2T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.5,10201150020004,,[1020115]
1020121,skill_root,2T 천 장갑(시작템)_주는 피해 증가 향상  Lv.1,10201210020004,,[1020121]
1020122,skill_root,2T 천 장갑(시작템)_주는 피해 증가 향상  Lv.2,10201220020004,,[1020122]
1020123,skill_root,2T 천 장갑(시작템)_주는 피해 증가 향상  Lv.3,10201230020004,,[1020123]
1020124,skill_root,2T 천 장갑(시작템)_주는 피해 증가 향상  Lv.4,10201240020004,,[1020124]
1020125,skill_root,2T 천 장갑(시작템)_주는 피해 증가 향상  Lv.5,10201250020004,,[1020125]
1020131,skill_root,2T 천 신발(시작템)_주는 피해 증가 향상  Lv.1,10201310020004,,[1020131]
1020132,skill_root,2T 천 신발(시작템)_주는 피해 증가 향상  Lv.2,10201320020004,,[1020132]
1020133,skill_root,2T 천 신발(시작템)_주는 피해 증가 향상  Lv.3,10201330020004,,[1020133]
1020134,skill_root,2T 천 신발(시작템)_주는 피해 증가 향상  Lv.4,10201340020004,,[1020134]
1020135,skill_root,2T 천 신발(시작템)_주는 피해 증가 향상  Lv.5,10201350020004,,[1020135]
1020201,skill_root,2T 천 투구(시작템)_마력 자연 회복력 향상  Lv.1,10202010020004,,[1020201]
1020202,skill_root,2T 천 투구(시작템)_마력 자연 회복력 향상  Lv.2,10202020020004,,[1020202]
1020203,skill_root,2T 천 투구(시작템)_마력 자연 회복력 향상  Lv.3,10202030020004,,[1020203]
1020204,skill_root,2T 천 투구(시작템)_마력 자연 회복력 향상  Lv.4,10202040020004,,[1020204]
1020205,skill_root,2T 천 투구(시작템)_마력 자연 회복력 향상  Lv.5,10202050020004,,[1020205]
1020211,skill_root,2T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,10202110020004,,[1020211]
1020212,skill_root,2T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,10202120020004,,[1020212]
1020213,skill_root,2T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,10202130020004,,[1020213]
1020214,skill_root,2T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,10202140020004,,[1020214]
1020215,skill_root,2T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,10202150020004,,[1020215]
1020221,skill_root,2T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.1,10202210020004,,[1020221]
1020222,skill_root,2T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.2,10202220020004,,[1020222]
1020223,skill_root,2T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.3,10202230020004,,[1020223]
1020224,skill_root,2T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.4,10202240020004,,[1020224]
1020225,skill_root,2T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.5,10202250020004,,[1020225]
1020231,skill_root,2T 천 신발(시작템)_마력 자연 회복력 향상  Lv.1,10202310020004,,[1020231]
1020232,skill_root,2T 천 신발(시작템)_마력 자연 회복력 향상  Lv.2,10202320020004,,[1020232]
1020233,skill_root,2T 천 신발(시작템)_마력 자연 회복력 향상  Lv.3,10202330020004,,[1020233]
1020234,skill_root,2T 천 신발(시작템)_마력 자연 회복력 향상  Lv.4,10202340020004,,[1020234]
1020235,skill_root,2T 천 신발(시작템)_마력 자연 회복력 향상  Lv.5,10202350020004,,[1020235]
1020301,skill_root,2T 천 투구(시작템)_마나 소모량 감소  Lv.1,10203010020004,,[1020301]
1020302,skill_root,2T 천 투구(시작템)_마나 소모량 감소  Lv.2,10203020020004,,[1020302]
1020303,skill_root,2T 천 투구(시작템)_마나 소모량 감소  Lv.3,10203030020004,,[1020303]
1020304,skill_root,2T 천 투구(시작템)_마나 소모량 감소  Lv.4,10203040020004,,[1020304]
1020305,skill_root,2T 천 투구(시작템)_마나 소모량 감소  Lv.5,10203050020004,,[1020305]
1020311,skill_root,2T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.1,10203110020004,,[1020311]
1020312,skill_root,2T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.2,10203120020004,,[1020312]
1020313,skill_root,2T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.3,10203130020004,,[1020313]
1020314,skill_root,2T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.4,10203140020004,,[1020314]
1020315,skill_root,2T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.5,10203150020004,,[1020315]
1020321,skill_root,2T 천 장갑(시작템)_마법 피해 증가 향상  Lv.1,10203210020004,,[1020321]
1020322,skill_root,2T 천 장갑(시작템)_마법 피해 증가 향상  Lv.2,10203220020004,,[1020322]
1020323,skill_root,2T 천 장갑(시작템)_마법 피해 증가 향상  Lv.3,10203230020004,,[1020323]
1020324,skill_root,2T 천 장갑(시작템)_마법 피해 증가 향상  Lv.4,10203240020004,,[1020324]
1020325,skill_root,2T 천 장갑(시작템)_마법 피해 증가 향상  Lv.5,10203250020004,,[1020325]
1020331,skill_root,2T 천 신발(시작템)_치유력 향상  Lv.1,10203310020004,,[1020331]
1020332,skill_root,2T 천 신발(시작템)_치유력 향상  Lv.2,10203320020004,,[1020332]
1020333,skill_root,2T 천 신발(시작템)_치유력 향상  Lv.3,10203330020004,,[1020333]
1020334,skill_root,2T 천 신발(시작템)_치유력 향상  Lv.4,10203340020004,,[1020334]
1020335,skill_root,2T 천 신발(시작템)_치유력 향상  Lv.5,10203350020004,,[1020335]
1020401,skill_root,2T 천 투구(시작템)_PVE 피해 증가  Lv.1,10204010020004,,[1020401]
1020402,skill_root,2T 천 투구(시작템)_PVE 피해 증가  Lv.2,10204020020004,,[1020402]
1020403,skill_root,2T 천 투구(시작템)_PVE 피해 증가  Lv.3,10204030020004,,[1020403]
1020404,skill_root,2T 천 투구(시작템)_PVE 피해 증가  Lv.4,10204040020004,,[1020404]
1020405,skill_root,2T 천 투구(시작템)_PVE 피해 증가  Lv.5,10204050020004,,[1020405]
1020411,skill_root,2T 천 갑옷(시작템)_PVE 피해 감소  Lv.1,10204110020004,,[1020411]
1020412,skill_root,2T 천 갑옷(시작템)_PVE 피해 감소  Lv.2,10204120020004,,[1020412]
1020413,skill_root,2T 천 갑옷(시작템)_PVE 피해 감소  Lv.3,10204130020004,,[1020413]
1020414,skill_root,2T 천 갑옷(시작템)_PVE 피해 감소  Lv.4,10204140020004,,[1020414]
1020415,skill_root,2T 천 갑옷(시작템)_PVE 피해 감소  Lv.5,10204150020004,,[1020415]
1020421,skill_root,2T 천 장갑(시작템)_PVE 피해 증가  Lv.1,10204210020004,,[1020421]
1020422,skill_root,2T 천 장갑(시작템)_PVE 피해 증가  Lv.2,10204220020004,,[1020422]
1020423,skill_root,2T 천 장갑(시작템)_PVE 피해 증가  Lv.3,10204230020004,,[1020423]
1020424,skill_root,2T 천 장갑(시작템)_PVE 피해 증가  Lv.4,10204240020004,,[1020424]
1020425,skill_root,2T 천 장갑(시작템)_PVE 피해 증가  Lv.5,10204250020004,,[1020425]
1020431,skill_root,2T 천 신발(시작템)_PVE 피해 감소  Lv.1,10204310020004,,[1020431]
1020432,skill_root,2T 천 신발(시작템)_PVE 피해 감소  Lv.2,10204320020004,,[1020432]
1020433,skill_root,2T 천 신발(시작템)_PVE 피해 감소  Lv.3,10204330020004,,[1020433]
1020434,skill_root,2T 천 신발(시작템)_PVE 피해 감소  Lv.4,10204340020004,,[1020434]
1020435,skill_root,2T 천 신발(시작템)_PVE 피해 감소  Lv.5,10204350020004,,[1020435]
1020501,skill_root,2T 천 투구(시작템)_PVP 피해 증가  Lv.1,10205010020004,,[1020501]
1020502,skill_root,2T 천 투구(시작템)_PVP 피해 증가  Lv.2,10205020020004,,[1020502]
1020503,skill_root,2T 천 투구(시작템)_PVP 피해 증가  Lv.3,10205030020004,,[1020503]
1020504,skill_root,2T 천 투구(시작템)_PVP 피해 증가  Lv.4,10205040020004,,[1020504]
1020505,skill_root,2T 천 투구(시작템)_PVP 피해 증가  Lv.5,10205050020004,,[1020505]
1020511,skill_root,2T 천 갑옷(시작템)_PVP 피해 감소  Lv.1,10205110020004,,[1020511]
1020512,skill_root,2T 천 갑옷(시작템)_PVP 피해 감소  Lv.2,10205120020004,,[1020512]
1020513,skill_root,2T 천 갑옷(시작템)_PVP 피해 감소  Lv.3,10205130020004,,[1020513]
1020514,skill_root,2T 천 갑옷(시작템)_PVP 피해 감소  Lv.4,10205140020004,,[1020514]
1020515,skill_root,2T 천 갑옷(시작템)_PVP 피해 감소  Lv.5,10205150020004,,[1020515]
1020521,skill_root,2T 천 장갑(시작템)_PVP 피해 증가  Lv.1,10205210020004,,[1020521]
1020522,skill_root,2T 천 장갑(시작템)_PVP 피해 증가  Lv.2,10205220020004,,[1020522]
1020523,skill_root,2T 천 장갑(시작템)_PVP 피해 증가  Lv.3,10205230020004,,[1020523]
1020524,skill_root,2T 천 장갑(시작템)_PVP 피해 증가  Lv.4,10205240020004,,[1020524]
1020525,skill_root,2T 천 장갑(시작템)_PVP 피해 증가  Lv.5,10205250020004,,[1020525]
1020531,skill_root,2T 천 신발(시작템)_PVP 피해 감소  Lv.1,10205310020004,,[1020531]
1020532,skill_root,2T 천 신발(시작템)_PVP 피해 감소  Lv.2,10205320020004,,[1020532]
1020533,skill_root,2T 천 신발(시작템)_PVP 피해 감소  Lv.3,10205330020004,,[1020533]
1020534,skill_root,2T 천 신발(시작템)_PVP 피해 감소  Lv.4,10205340020004,,[1020534]
1020535,skill_root,2T 천 신발(시작템)_PVP 피해 감소  Lv.5,10205350020004,,[1020535]
