OID,Cid,TargetCid,SpawnerCid,Kind,Zone,Location
215,215,100001,0,Doodad,1000,"(X=359191.000000,Y=-130442.000000,Z=-531.000000)"
216,216,100001,0,Doodad,1000,"(X=363180.000000,Y=-133348.000000,Z=-521.000000)"
223,223,100001,0,Doodad,1000,"(X=360499.000000,Y=-131284.000000,Z=-522.000000)"
225,225,100001,0,Doodad,1000,"(X=361067.000000,Y=-130741.000000,Z=-527.000000)"
229,229,100001,0,Doodad,1000,"(X=362060.000000,Y=-131145.000000,Z=-514.000000)"
232,232,100001,0,Doodad,1000,"(X=363047.000000,Y=-134522.000000,Z=-513.000000)"
234,234,100001,0,Doodad,1000,"(X=360030.000000,Y=-133340.000000,Z=-517.000000)"
235,235,100001,0,Doodad,1000,"(X=358889.000000,Y=-133530.000000,Z=-525.000000)"
236,236,100001,0,Doodad,1000,"(X=361577.000000,Y=-134532.000000,Z=-522.000000)"
237,237,100001,0,Doodad,1000,"(X=362485.000000,Y=-132583.000000,Z=-524.000000)"
241,241,100001,0,Doodad,1000,"(X=360794.000000,Y=-133303.000000,Z=-522.000000)"
245,245,100001,0,Doodad,1000,"(X=383325.000000,Y=-141188.000000,Z=-349.000000)"
247,247,100001,0,Doodad,1000,"(X=382362.000000,Y=-141697.000000,Z=-338.000000)"
250,250,100001,0,Doodad,1000,"(X=375869.000000,Y=-140869.000000,Z=-346.000000)"
260,260,100001,0,Doodad,1000,"(X=383510.000000,Y=-129860.000000,Z=-355.000000)"
261,261,100001,0,Doodad,1000,"(X=381123.000000,Y=-131191.000000,Z=-348.000000)"
262,262,100001,0,Doodad,1000,"(X=376878.000000,Y=-138265.000000,Z=-344.000000)"
267,267,100001,0,Doodad,1000,"(X=378424.000000,Y=-128731.000000,Z=-345.000000)"
273,273,100001,0,Doodad,1000,"(X=376032.000000,Y=-140693.000000,Z=-346.000000)"
279,279,100001,0,Doodad,1000,"(X=378371.000000,Y=-128433.000000,Z=-345.000000)"
283,283,100001,0,Doodad,1000,"(X=381608.000000,Y=-135328.000000,Z=-349.000000)"
284,284,100001,0,Doodad,1000,"(X=383520.000000,Y=-130070.000000,Z=-355.000000)"
286,286,100001,0,Doodad,1000,"(X=381064.000000,Y=-130498.000000,Z=-357.000000)"
287,287,100001,0,Doodad,1000,"(X=383620.000000,Y=-130290.000000,Z=-355.000000)"
296,296,100001,0,Doodad,1000,"(X=376405.000000,Y=-132353.000000,Z=-338.000000)"
299,299,100001,0,Doodad,1000,"(X=376431.000000,Y=-138406.000000,Z=-343.000000)"
300,300,100001,0,Doodad,1000,"(X=379097.000000,Y=-128758.000000,Z=-343.000000)"
306,306,100001,0,Doodad,1000,"(X=377355.000000,Y=-137696.000000,Z=-351.000000)"
310,310,100001,0,Doodad,1000,"(X=376460.000000,Y=-132560.000000,Z=-343.000000)"
324,324,100001,0,Doodad,1000,"(X=376368.000000,Y=-135375.000000,Z=-339.000000)"
326,326,100001,0,Doodad,1000,"(X=381801.000000,Y=-135830.000000,Z=-347.000000)"
328,328,100001,0,Doodad,1000,"(X=381936.000000,Y=-135180.000000,Z=-337.000000)"
337,337,100001,0,Doodad,1000,"(X=381375.000000,Y=-127590.000000,Z=-360.000000)"
338,338,100001,0,Doodad,1000,"(X=382135.000000,Y=-127320.000000,Z=-360.000000)"
339,339,100001,0,Doodad,1000,"(X=382105.000000,Y=-127680.000000,Z=-365.000000)"
358,358,100001,0,Doodad,1000,"(X=387109.000000,Y=-137416.000000,Z=-340.000000)"
361,361,100001,0,Doodad,1000,"(X=390660.000000,Y=-137675.000000,Z=-350.000000)"
367,367,100001,0,Doodad,1000,"(X=388230.000000,Y=-133945.000000,Z=-360.000000)"
374,374,100001,0,Doodad,1000,"(X=387945.000000,Y=-133730.000000,Z=-360.000000)"
383,383,100001,0,Doodad,1000,"(X=386465.000000,Y=-137809.000000,Z=-346.000000)"
385,385,100001,0,Doodad,1000,"(X=388860.000000,Y=-134495.000000,Z=-365.000000)"
389,389,100001,0,Doodad,1000,"(X=386757.000000,Y=-137078.000000,Z=-342.000000)"
396,396,100001,0,Doodad,1000,"(X=351915.000000,Y=-155365.000000,Z=2430.000000)"
407,407,100001,0,Doodad,1000,"(X=358252.000000,Y=-156670.000000,Z=2437.000000)"
444,444,100001,0,Doodad,1000,"(X=351540.000000,Y=-161725.000000,Z=2425.000000)"
463,463,100001,0,Doodad,1000,"(X=351785.000000,Y=-159655.000000,Z=2430.000000)"
484,484,100001,0,Doodad,1000,"(X=357269.000000,Y=-153098.000000,Z=2439.000000)"
508,508,100001,0,Doodad,1000,"(X=374310.000000,Y=-181960.000000,Z=1865.000000)"
520,520,100001,0,Doodad,1000,"(X=382955.000000,Y=-179915.000000,Z=1860.000000)"
540,540,100001,0,Doodad,1000,"(X=374640.000000,Y=-180440.000000,Z=1865.000000)"
541,541,100001,0,Doodad,1000,"(X=378200.000000,Y=-182650.000000,Z=1860.000000)"
566,566,100001,0,Doodad,1000,"(X=368866.000000,Y=-173010.000000,Z=1867.000000)"
591,591,100001,0,Doodad,1000,"(X=370615.000000,Y=-164543.000000,Z=1353.000000)"
596,596,100001,0,Doodad,1000,"(X=367047.000000,Y=-157634.000000,Z=1480.000000)"
599,599,100001,0,Doodad,1000,"(X=370709.000000,Y=-156838.000000,Z=1447.000000)"
607,607,100001,0,Doodad,1000,"(X=368596.000000,Y=-161978.000000,Z=869.000000)"
608,608,100001,0,Doodad,1000,"(X=368230.000000,Y=-161295.000000,Z=905.000000)"
620,620,100001,0,Doodad,1000,"(X=368325.000000,Y=-160921.000000,Z=866.000000)"
624,624,100001,0,Doodad,1000,"(X=370288.000000,Y=-164575.000000,Z=1358.000000)"
642,642,100001,0,Doodad,1000,"(X=370701.000000,Y=-165312.000000,Z=1362.000000)"
656,656,100001,0,Doodad,1000,"(X=371860.000000,Y=-167023.000000,Z=1360.000000)"
665,665,100001,0,Doodad,1000,"(X=372988.000000,Y=-166875.000000,Z=1358.000000)"
678,678,100001,0,Doodad,1000,"(X=380402.000000,Y=-178750.000000,Z=1867.000000)"
693,693,100001,0,Doodad,1000,"(X=378303.000000,Y=-171840.000000,Z=1867.000000)"
716,716,100001,0,Doodad,1000,"(X=374353.000000,Y=-171133.000000,Z=1871.000000)"
726,726,100001,0,Doodad,1000,"(X=372646.000000,Y=-166715.000000,Z=1357.000000)"
735,735,100001,0,Doodad,1000,"(X=379635.000000,Y=-177799.000000,Z=1869.000000)"
746,746,100001,0,Doodad,1000,"(X=381427.394931,Y=-169466.995533,Z=1361.323430)"
754,754,100001,0,Doodad,1000,"(X=379124.000000,Y=-172258.000000,Z=1867.000000)"
774,774,100001,0,Doodad,1000,"(X=377819.000000,Y=-165669.000000,Z=1371.000000)"
779,779,100001,0,Doodad,1000,"(X=378675.000000,Y=-159345.000000,Z=1357.000000)"
797,797,100001,0,Doodad,1000,"(X=381380.000000,Y=-165815.000000,Z=1376.000000)"
826,826,100001,0,Doodad,1000,"(X=378434.000000,Y=-165417.000000,Z=1358.000000)"
827,827,100001,0,Doodad,1000,"(X=379118.000000,Y=-159115.000000,Z=1368.000000)"
834,834,100001,0,Doodad,1000,"(X=379044.000000,Y=-159796.000000,Z=1358.000000)"
845,845,100001,0,Doodad,1000,"(X=381592.000000,Y=-165233.000000,Z=1363.000000)"
867,867,100001,0,Doodad,1000,"(X=377411.000000,Y=-165673.000000,Z=1357.000000)"
888,888,100001,0,Doodad,1000,"(X=388710.000000,Y=-171185.000000,Z=1350.000000)"
905,905,100001,0,Doodad,1000,"(X=388825.000000,Y=-171020.000000,Z=1350.000000)"
912,912,100001,0,Doodad,1000,"(X=388745.000000,Y=-170725.000000,Z=1355.000000)"
919,919,100001,0,Doodad,1000,"(X=391350.000000,Y=-166530.000000,Z=1350.000000)"
920,920,100001,0,Doodad,1000,"(X=388970.000000,Y=-164525.000000,Z=1355.000000)"
925,925,100001,0,Doodad,1000,"(X=388865.000000,Y=-164885.000000,Z=1380.000000)"
933,933,100001,0,Doodad,1000,"(X=387291.000000,Y=-163355.000000,Z=1369.000000)"
939,939,100001,0,Doodad,1000,"(X=391440.000000,Y=-166265.000000,Z=1350.000000)"
952,952,100001,0,Doodad,1000,"(X=389160.000000,Y=-164865.000000,Z=1355.000000)"
978,978,100001,0,Doodad,1000,"(X=389680.000000,Y=-161440.000000,Z=1340.000000)"
981,981,100001,0,Doodad,1000,"(X=387408.000000,Y=-164855.000000,Z=1357.000000)"
988,988,100001,0,Doodad,1000,"(X=387033.000000,Y=-165263.000000,Z=1356.000000)"
989,989,100001,0,Doodad,1000,"(X=389340.000000,Y=-161070.000000,Z=1335.000000)"
991,991,100001,0,Doodad,1000,"(X=384809.000000,Y=-160557.000000,Z=1354.000000)"
996,996,100001,0,Doodad,1000,"(X=391610.000000,Y=-166025.000000,Z=1350.000000)"
998,998,100001,0,Doodad,1000,"(X=385337.498031,Y=-160536.880294,Z=1353.897376)"
1002,1002,100001,0,Doodad,1000,"(X=390165.000000,Y=-161510.000000,Z=1350.000000)"
1060,1060,100001,0,Doodad,1000,"(X=365347.000000,Y=-148031.000000,Z=1453.000000)"
1063,1063,100001,0,Doodad,1000,"(X=366170.000000,Y=-144045.000000,Z=1485.000000)"
1078,1078,100001,0,Doodad,1000,"(X=367815.000000,Y=-145285.000000,Z=1445.000000)"
1107,1107,100001,0,Doodad,1000,"(X=368378.000000,Y=-153323.000000,Z=1467.000000)"
1123,1123,100001,0,Doodad,1000,"(X=368635.000000,Y=-150010.000000,Z=1440.000000)"
1139,1139,100001,0,Doodad,1000,"(X=383714.000000,Y=-146870.000000,Z=143.000000)"
1145,1145,100001,0,Doodad,1000,"(X=375388.000000,Y=-143913.000000,Z=151.000000)"
1156,1156,100001,0,Doodad,1000,"(X=379020.000000,Y=-148515.000000,Z=145.000000)"
1161,1161,100001,0,Doodad,1000,"(X=375227.000000,Y=-144079.000000,Z=149.000000)"
1163,1163,100001,0,Doodad,1000,"(X=380752.000000,Y=-145251.000000,Z=140.000000)"
1164,1164,100001,0,Doodad,1000,"(X=375994.000000,Y=-143655.000000,Z=129.000000)"
1171,1171,100001,0,Doodad,1000,"(X=385407.000000,Y=-149494.000000,Z=1098.000000)"
1173,1173,100001,0,Doodad,1000,"(X=385585.000000,Y=-149741.000000,Z=1168.000000)"
1174,1174,100001,0,Doodad,1000,"(X=385082.609880,Y=-147165.776335,Z=151.402212)"
257,257,100002,0,Doodad,1000,"(X=382890.000000,Y=-141286.000000,Z=-351.000000)"
336,336,100002,0,Doodad,1000,"(X=381935.000000,Y=-127260.000000,Z=-365.000000)"
341,341,100002,0,Doodad,1000,"(X=388075.000000,Y=-142130.000000,Z=-360.000000)"
372,372,100002,0,Doodad,1000,"(X=386625.000000,Y=-133050.000000,Z=-360.000000)"
376,376,100002,0,Doodad,1000,"(X=387037.000000,Y=-138447.000000,Z=-349.000000)"
382,382,100002,0,Doodad,1000,"(X=387515.000000,Y=-137940.000000,Z=-355.000000)"
386,386,100002,0,Doodad,1000,"(X=390220.000000,Y=-135565.000000,Z=-350.000000)"
394,394,100002,0,Doodad,1000,"(X=351185.000000,Y=-161725.000000,Z=2425.000000)"
412,412,100002,0,Doodad,1000,"(X=351605.000000,Y=-154915.000000,Z=2430.000000)"
415,415,100002,0,Doodad,1000,"(X=351530.000000,Y=-159795.000000,Z=2430.000000)"
437,437,100002,0,Doodad,1000,"(X=357417.000000,Y=-154428.000000,Z=2435.000000)"
442,442,100002,0,Doodad,1000,"(X=351355.000000,Y=-159985.000000,Z=2430.000000)"
451,451,100002,0,Doodad,1000,"(X=349885.000000,Y=-158260.000000,Z=2425.000000)"
453,453,100002,0,Doodad,1000,"(X=351715.000000,Y=-155195.000000,Z=2430.000000)"
460,460,100002,0,Doodad,1000,"(X=351370.000000,Y=-161820.000000,Z=2425.000000)"
469,469,100002,0,Doodad,1000,"(X=358473.000000,Y=-152962.000000,Z=2434.000000)"
471,471,100002,0,Doodad,1000,"(X=355652.000000,Y=-152910.000000,Z=2438.000000)"
474,474,100002,0,Doodad,1000,"(X=357441.000000,Y=-152854.000000,Z=2442.000000)"
483,483,100002,0,Doodad,1000,"(X=355381.000000,Y=-152478.000000,Z=2438.000000)"
500,500,100002,0,Doodad,1000,"(X=377915.000000,Y=-182535.000000,Z=1865.000000)"
504,504,100002,0,Doodad,1000,"(X=378620.000000,Y=-182210.000000,Z=1880.000000)"
511,511,100002,0,Doodad,1000,"(X=374925.000000,Y=-179855.000000,Z=1870.000000)"
528,528,100002,0,Doodad,1000,"(X=374380.000000,Y=-181765.000000,Z=1865.000000)"
529,529,100002,0,Doodad,1000,"(X=374695.000000,Y=-180270.000000,Z=1865.000000)"
533,533,100002,0,Doodad,1000,"(X=382840.000000,Y=-179625.000000,Z=1860.000000)"
534,534,100002,0,Doodad,1000,"(X=374345.000000,Y=-181450.000000,Z=1864.000000)"
543,543,100002,0,Doodad,1000,"(X=370748.000000,Y=-174966.000000,Z=1867.000000)"
546,546,100002,0,Doodad,1000,"(X=370523.000000,Y=-170552.000000,Z=1867.000000)"
550,550,100002,0,Doodad,1000,"(X=367933.000000,Y=-172539.000000,Z=1874.000000)"
556,556,100002,0,Doodad,1000,"(X=370726.000000,Y=-170141.000000,Z=1869.000000)"
565,565,100002,0,Doodad,1000,"(X=368332.000000,Y=-172419.000000,Z=1873.000000)"
572,572,100002,0,Doodad,1000,"(X=371093.000000,Y=-175144.000000,Z=1869.000000)"
575,575,100002,0,Doodad,1000,"(X=365619.000000,Y=-154629.000000,Z=1447.000000)"
577,577,100002,0,Doodad,1000,"(X=369927.000000,Y=-159420.000000,Z=863.000000)"
602,602,100002,0,Doodad,1000,"(X=359944.000000,Y=-156383.000000,Z=2436.000000)"
604,604,100002,0,Doodad,1000,"(X=370140.000000,Y=-163342.000000,Z=1343.000000)"
617,617,100002,0,Doodad,1000,"(X=369887.000000,Y=-163430.000000,Z=1371.000000)"
623,623,100002,0,Doodad,1000,"(X=363431.000000,Y=-154281.000000,Z=1447.000000)"
635,635,100002,0,Doodad,1000,"(X=370331.000000,Y=-159443.000000,Z=876.000000)"
651,651,100002,0,Doodad,1000,"(X=359728.000000,Y=-156649.000000,Z=2429.000000)"
682,682,100002,0,Doodad,1000,"(X=383524.000000,Y=-166597.000000,Z=1359.000000)"
687,687,100002,0,Doodad,1000,"(X=375795.000000,Y=-168536.000000,Z=1357.000000)"
688,688,100002,0,Doodad,1000,"(X=381105.000000,Y=-169576.000000,Z=1361.000000)"
689,689,100002,0,Doodad,1000,"(X=376155.000000,Y=-171354.000000,Z=1867.000000)"
695,695,100002,0,Doodad,1000,"(X=381872.000000,Y=-169665.000000,Z=1360.000000)"
699,699,100002,0,Doodad,1000,"(X=376161.000000,Y=-173024.000000,Z=1867.000000)"
707,707,100002,0,Doodad,1000,"(X=377409.000000,Y=-168532.000000,Z=1364.000000)"
711,711,100002,0,Doodad,1000,"(X=376232.000000,Y=-168601.000000,Z=1357.000000)"
714,714,100002,0,Doodad,1000,"(X=380048.000000,Y=-177414.000000,Z=1866.000000)"
724,724,100002,0,Doodad,1000,"(X=379545.000000,Y=-177516.000000,Z=1869.000000)"
732,732,100002,0,Doodad,1000,"(X=383877.000000,Y=-166651.000000,Z=1361.000000)"
739,739,100002,0,Doodad,1000,"(X=380549.000000,Y=-177562.000000,Z=1891.000000)"
743,743,100002,0,Doodad,1000,"(X=372808.000000,Y=-167316.000000,Z=1358.000000)"
751,751,100002,0,Doodad,1000,"(X=375404.000000,Y=-171461.000000,Z=1873.000000)"
756,756,100002,0,Doodad,1000,"(X=371454.000000,Y=-170442.000000,Z=1867.000000)"
805,805,100002,0,Doodad,1000,"(X=372114.000000,Y=-165739.000000,Z=1366.000000)"
816,816,100002,0,Doodad,1000,"(X=379908.000000,Y=-158598.000000,Z=1363.000000)"
829,829,100002,0,Doodad,1000,"(X=379688.000000,Y=-158494.000000,Z=1369.000000)"
851,851,100002,0,Doodad,1000,"(X=379306.000000,Y=-164673.000000,Z=1367.000000)"
858,858,100002,0,Doodad,1000,"(X=379864.000000,Y=-164442.000000,Z=1367.000000)"
859,859,100002,0,Doodad,1000,"(X=377703.000000,Y=-163207.000000,Z=1358.000000)"
862,862,100002,0,Doodad,1000,"(X=379031.000000,Y=-158828.000000,Z=1369.000000)"
881,881,100002,0,Doodad,1000,"(X=387310.000000,Y=-169435.000000,Z=1350.000000)"
886,886,100002,0,Doodad,1000,"(X=388740.000000,Y=-170535.000000,Z=1355.000000)"
903,903,100002,0,Doodad,1000,"(X=387795.000000,Y=-166470.000000,Z=1350.000000)"
908,908,100002,0,Doodad,1000,"(X=388095.000000,Y=-166795.000000,Z=1360.000000)"
911,911,100002,0,Doodad,1000,"(X=387445.000000,Y=-169625.000000,Z=1355.000000)"
913,913,100002,0,Doodad,1000,"(X=385330.000000,Y=-167464.000000,Z=1378.000000)"
914,914,100002,0,Doodad,1000,"(X=385601.000000,Y=-167176.000000,Z=1359.000000)"
924,924,100002,0,Doodad,1000,"(X=388985.000000,Y=-161030.000000,Z=1350.000000)"
936,936,100002,0,Doodad,1000,"(X=389630.000000,Y=-161160.000000,Z=1335.000000)"
942,942,100002,0,Doodad,1000,"(X=387665.000000,Y=-165920.000000,Z=1350.000000)"
944,944,100002,0,Doodad,1000,"(X=392055.000000,Y=-165760.000000,Z=1360.000000)"
955,955,100002,0,Doodad,1000,"(X=387578.000000,Y=-161232.000000,Z=1358.000000)"
963,963,100002,0,Doodad,1000,"(X=387950.000000,Y=-161507.000000,Z=1354.000000)"
969,969,100002,0,Doodad,1000,"(X=391740.000000,Y=-166300.000000,Z=1350.000000)"
970,970,100002,0,Doodad,1000,"(X=387381.000000,Y=-160060.000000,Z=1360.000000)"
986,986,100002,0,Doodad,1000,"(X=391910.000000,Y=-165355.000000,Z=1360.000000)"
999,999,100002,0,Doodad,1000,"(X=388520.000000,Y=-160915.000000,Z=1355.000000)"
1012,1012,100002,0,Doodad,1000,"(X=368425.000000,Y=-150125.000000,Z=1445.000000)"
1024,1024,100002,0,Doodad,1000,"(X=365260.000000,Y=-142540.000000,Z=1440.000000)"
1047,1047,100002,0,Doodad,1000,"(X=362170.000000,Y=-150858.000000,Z=1446.000000)"
1064,1064,100002,0,Doodad,1000,"(X=366320.000000,Y=-144285.000000,Z=1445.000000)"
1067,1067,100002,0,Doodad,1000,"(X=368695.000000,Y=-151784.000000,Z=1465.000000)"
1074,1074,100002,0,Doodad,1000,"(X=367409.000000,Y=-152810.000000,Z=1444.000000)"
1097,1097,100002,0,Doodad,1000,"(X=361413.000000,Y=-145038.000000,Z=1446.000000)"
1101,1101,100002,0,Doodad,1000,"(X=369020.000000,Y=-149780.000000,Z=1445.000000)"
1103,1103,100002,0,Doodad,1000,"(X=367640.000000,Y=-145140.000000,Z=1445.000000)"
1136,1136,100002,0,Doodad,1000,"(X=364910.000000,Y=-142175.000000,Z=1435.000000)"
1147,1147,100002,0,Doodad,1000,"(X=382575.000000,Y=-151426.000000,Z=1853.000000)"
1153,1153,100002,0,Doodad,1000,"(X=378032.000000,Y=-147026.000000,Z=165.000000)"
1176,1176,100002,0,Doodad,1000,"(X=384830.000000,Y=-147159.000000,Z=157.000000)"
390,390,100003,0,Doodad,1000,"(X=356123.000000,Y=-157124.000000,Z=2432.000000)"
395,395,100003,0,Doodad,1000,"(X=351653.000000,Y=-159075.000000,Z=2430.000000)"
404,404,100003,0,Doodad,1000,"(X=352049.000000,Y=-155525.000000,Z=2430.000000)"
413,413,100003,0,Doodad,1000,"(X=351024.000000,Y=-161598.000000,Z=2426.000000)"
425,425,100003,0,Doodad,1000,"(X=350880.000000,Y=-161117.000000,Z=2430.000000)"
429,429,100003,0,Doodad,1000,"(X=351422.000000,Y=-154754.000000,Z=2426.000000)"
430,430,100003,0,Doodad,1000,"(X=351975.000000,Y=-159518.000000,Z=2430.000000)"
436,436,100003,0,Doodad,1000,"(X=353814.000000,Y=-161614.000000,Z=2430.000000)"
438,438,100003,0,Doodad,1000,"(X=351177.000000,Y=-160784.000000,Z=2431.000000)"
439,439,100003,0,Doodad,1000,"(X=353266.000000,Y=-161454.000000,Z=2430.000000)"
454,454,100003,0,Doodad,1000,"(X=353669.000000,Y=-161414.000000,Z=2430.000000)"
472,472,100003,0,Doodad,1000,"(X=357232.000000,Y=-151126.000000,Z=2434.000000)"
480,480,100003,0,Doodad,1000,"(X=357234.000000,Y=-151589.000000,Z=2434.000000)"
481,481,100003,0,Doodad,1000,"(X=355402.000000,Y=-152240.000000,Z=2438.000000)"
485,485,100003,0,Doodad,1000,"(X=355063.000000,Y=-152209.000000,Z=2439.000000)"
489,489,100003,0,Doodad,1000,"(X=382639.000000,Y=-179784.000000,Z=1862.000000)"
494,494,100003,0,Doodad,1000,"(X=378454.000000,Y=-182623.000000,Z=1868.000000)"
507,507,100003,0,Doodad,1000,"(X=375171.000000,Y=-179863.000000,Z=1868.000000)"
515,515,100003,0,Doodad,1000,"(X=374906.000000,Y=-180045.000000,Z=1868.000000)"
521,521,100003,0,Doodad,1000,"(X=374498.000000,Y=-181932.000000,Z=1867.000000)"
524,524,100003,0,Doodad,1000,"(X=374445.000000,Y=-181210.000000,Z=1863.000000)"
535,535,100003,0,Doodad,1000,"(X=378120.000000,Y=-182810.000000,Z=1864.000000)"
536,536,100003,0,Doodad,1000,"(X=382872.000000,Y=-179388.000000,Z=1862.000000)"
553,553,100003,0,Doodad,1000,"(X=368594.000000,Y=-172494.000000,Z=1871.000000)"
576,576,100003,0,Doodad,1000,"(X=365850.000000,Y=-153990.000000,Z=1447.000000)"
578,578,100003,0,Doodad,1000,"(X=366715.000000,Y=-157961.000000,Z=1483.000000)"
590,590,100003,0,Doodad,1000,"(X=359609.000000,Y=-160072.000000,Z=2435.000000)"
612,612,100003,0,Doodad,1000,"(X=358545.000000,Y=-154036.000000,Z=2436.000000)"
615,615,100003,0,Doodad,1000,"(X=366452.000000,Y=-155497.000000,Z=1448.000000)"
630,630,100003,0,Doodad,1000,"(X=370381.000000,Y=-156665.000000,Z=1447.000000)"
639,639,100003,0,Doodad,1000,"(X=362902.000000,Y=-158678.000000,Z=2369.000000)"
647,647,100003,0,Doodad,1000,"(X=366382.000000,Y=-159011.000000,Z=1477.000000)"
648,648,100003,0,Doodad,1000,"(X=365283.000000,Y=-154510.000000,Z=1469.000000)"
664,664,100003,0,Doodad,1000,"(X=371723.000000,Y=-174000.000000,Z=1864.000000)"
685,685,100003,0,Doodad,1000,"(X=373862.000000,Y=-176985.000000,Z=1862.000000)"
696,696,100003,0,Doodad,1000,"(X=371960.000000,Y=-174412.000000,Z=1874.000000)"
698,698,100003,0,Doodad,1000,"(X=373613.000000,Y=-166584.000000,Z=1350.000000)"
729,729,100003,0,Doodad,1000,"(X=375266.000000,Y=-174267.000000,Z=1867.000000)"
731,731,100003,0,Doodad,1000,"(X=374442.000000,Y=-177140.000000,Z=1867.000000)"
744,744,100003,0,Doodad,1000,"(X=378379.000000,Y=-167632.000000,Z=1380.000000)"
748,748,100003,0,Doodad,1000,"(X=380565.000000,Y=-176160.000000,Z=1875.000000)"
749,749,100003,0,Doodad,1000,"(X=379585.000000,Y=-178200.000000,Z=1867.000000)"
762,762,100003,0,Doodad,1000,"(X=372042.000000,Y=-169238.000000,Z=1869.000000)"
764,764,100003,0,Doodad,1000,"(X=380240.000000,Y=-175687.000000,Z=1864.000000)"
846,846,100003,0,Doodad,1000,"(X=378539.000000,Y=-165193.000000,Z=1365.000000)"
878,878,100003,0,Doodad,1000,"(X=385053.000000,Y=-168155.000000,Z=1357.000000)"
882,882,100003,0,Doodad,1000,"(X=387190.000000,Y=-169600.000000,Z=1350.000000)"
906,906,100003,0,Doodad,1000,"(X=388165.000000,Y=-171045.000000,Z=1350.000000)"
959,959,100003,0,Doodad,1000,"(X=390600.000000,Y=-161585.000000,Z=1325.000000)"
971,971,100003,0,Doodad,1000,"(X=392115.000000,Y=-165470.000000,Z=1360.000000)"
984,984,100003,0,Doodad,1000,"(X=388053.000000,Y=-161210.000000,Z=1353.000000)"
987,987,100003,0,Doodad,1000,"(X=388655.000000,Y=-164715.000000,Z=1355.000000)"
1010,1010,100003,0,Doodad,1000,"(X=387225.000000,Y=-165116.000000,Z=1356.000000)"
1014,1014,100003,0,Doodad,1000,"(X=365140.000000,Y=-142300.000000,Z=1440.000000)"
1021,1021,100003,0,Doodad,1000,"(X=363063.000000,Y=-151743.000000,Z=1448.000000)"
1022,1022,100003,0,Doodad,1000,"(X=367413.000000,Y=-151013.000000,Z=1447.000000)"
1029,1029,100003,0,Doodad,1000,"(X=365673.000000,Y=-147995.000000,Z=1445.000000)"
1039,1039,100003,0,Doodad,1000,"(X=367959.000000,Y=-151500.000000,Z=1482.000000)"
1045,1045,100003,0,Doodad,1000,"(X=360858.000000,Y=-146179.000000,Z=1456.000000)"
1046,1046,100003,0,Doodad,1000,"(X=367264.000000,Y=-151415.000000,Z=1444.000000)"
1048,1048,100003,0,Doodad,1000,"(X=366193.000000,Y=-143810.000000,Z=1444.000000)"
1050,1050,100003,0,Doodad,1000,"(X=366270.000000,Y=-144585.000000,Z=1445.000000)"
1051,1051,100003,0,Doodad,1000,"(X=368053.000000,Y=-145414.000000,Z=1448.000000)"
1059,1059,100003,0,Doodad,1000,"(X=369249.000000,Y=-149475.000000,Z=1447.000000)"
1061,1061,100003,0,Doodad,1000,"(X=364772.000000,Y=-143718.000000,Z=1441.000000)"
1070,1070,100003,0,Doodad,1000,"(X=367727.000000,Y=-144872.000000,Z=1441.000000)"
1076,1076,100003,0,Doodad,1000,"(X=364862.000000,Y=-143542.000000,Z=1441.000000)"
1082,1082,100003,0,Doodad,1000,"(X=363333.000000,Y=-152406.000000,Z=1458.000000)"
1083,1083,100003,0,Doodad,1000,"(X=368697.000000,Y=-150267.000000,Z=1446.000000)"
1086,1086,100003,0,Doodad,1000,"(X=362105.000000,Y=-150629.000000,Z=1451.000000)"
1088,1088,100003,0,Doodad,1000,"(X=364570.000000,Y=-143314.000000,Z=1441.000000)"
1090,1090,100003,0,Doodad,1000,"(X=358720.000000,Y=-153374.000000,Z=2429.000000)"
1092,1092,100003,0,Doodad,1000,"(X=365490.000000,Y=-142550.000000,Z=1440.000000)"
1095,1095,100003,0,Doodad,1000,"(X=368905.000000,Y=-150021.000000,Z=1444.000000)"
1102,1102,100003,0,Doodad,1000,"(X=362345.000000,Y=-148350.000000,Z=1448.000000)"
1110,1110,100003,0,Doodad,1000,"(X=360711.000000,Y=-144987.000000,Z=1444.000000)"
115,115,101001,0,Doodad,1000,"(X=358188.000000,Y=-134052.000000,Z=-521.000000)"
129,129,101001,0,Doodad,1000,"(X=358412.000000,Y=-132786.000000,Z=-521.000000)"
130,130,101001,0,Doodad,1000,"(X=357947.000000,Y=-130217.000000,Z=-798.000000)"
136,136,101001,0,Doodad,1000,"(X=358112.000000,Y=-131690.000000,Z=-523.000000)"
148,148,101001,0,Doodad,1000,"(X=351890.000000,Y=-126042.000000,Z=-1986.000000)"
177,177,101001,0,Doodad,1000,"(X=353321.000000,Y=-122956.000000,Z=-1986.000000)"
181,181,101001,0,Doodad,1000,"(X=354275.000000,Y=-126909.000000,Z=-1986.000000)"
198,198,101001,0,Doodad,1000,"(X=363175.000000,Y=-133730.000000,Z=-518.000000)"
199,199,101001,0,Doodad,1000,"(X=358983.000000,Y=-134026.000000,Z=-525.000000)"
205,205,101001,0,Doodad,1000,"(X=362558.000000,Y=-131937.000000,Z=-514.000000)"
208,208,101001,0,Doodad,1000,"(X=359862.000000,Y=-132173.000000,Z=-522.000000)"
212,212,101001,0,Doodad,1000,"(X=359351.000000,Y=-132767.000000,Z=-521.000000)"
213,213,101001,0,Doodad,1000,"(X=359559.000000,Y=-130983.000000,Z=-517.000000)"
