root_id,root_type,root_name,nodeId,id,name,comment,skill
750283,skill_root,마력 가속 Lv.4,7502830020001,750283,마력 가속 Lv.4,3T 천 투구(던전코어_a)_마력 가속 Lv.4,7502830020002
750284,skill_root,광속 Lv.1,7502840020001,750284,광속 Lv.1,3T 천 투구(던전코어_a)_공속 Lv.1,7502840020002
750285,skill_root,광속 Lv.2,7502850020001,750285,광속 Lv.2,3T 천 투구(던전코어_a)_공속 Lv.2,7502850020002
750286,skill_root,광속 Lv.3,7502860020001,750286,광속 Lv.3,3T 천 투구(던전코어_a)_공속 Lv.3,7502860020002
750287,skill_root,광속 Lv.4,7502870020001,750287,광속 Lv.4,3T 천 투구(던전코어_a)_공속 Lv.4,7502870020002
750288,skill_root,마력 회복 Lv.1,7502880020001,750288,마력 회복 Lv.1,3T 천 투구(드랍)_마력 회복 Lv.1,7502880020002
750289,skill_root,마력 회복 Lv.2,7502890020001,750289,마력 회복 Lv.2,3T 천 투구(드랍)_마력 회복 Lv.2,7502890020002
750290,skill_root,마력 회복 Lv.3,7502900020001,750290,마력 회복 Lv.3,3T 천 투구(드랍)_마력 회복 Lv.3,7502900020002
750291,skill_root,마력 회복 Lv.4,7502910020001,750291,마력 회복 Lv.4,3T 천 투구(드랍)_마력 회복 Lv.4,7502910020002
750292,skill_root,치유 증폭 Lv.1,7502920020001,750292,치유 증폭 Lv.1,3T 천 투구(드랍)_치유력 Lv.1,7502920020002
750293,skill_root,치유 증폭 Lv.2,7502930020001,750293,치유 증폭 Lv.2,3T 천 투구(드랍)_치유력 Lv.2,7502930020002
750294,skill_root,치유 증폭 Lv.3,7502940020001,750294,치유 증폭 Lv.3,3T 천 투구(드랍)_치유력 Lv.3,7502940020002
750295,skill_root,치유 증폭 Lv.4,7502950020001,750295,치유 증폭 Lv.4,3T 천 투구(드랍)_치유력 Lv.4,7502950020002
750296,skill_root,생명 순환 Lv.1,7502960020001,750296,생명 순환 Lv.1,3T 천 투구(전리품)_생명 순환 Lv.1,7502960020002
750297,skill_root,생명 순환 Lv.2,7502970020001,750297,생명 순환 Lv.2,3T 천 투구(전리품)_생명 순환 Lv.2,7502970020002
750298,skill_root,생명 순환 Lv.3,7502980020001,750298,생명 순환 Lv.3,3T 천 투구(전리품)_생명 순환 Lv.3,7502980020002
750299,skill_root,생명 순환 Lv.4,7502990020001,750299,생명 순환 Lv.4,3T 천 투구(전리품)_생명 순환 Lv.4,7502990020002
750300,skill_root,강인함 Lv.1,7503000020001,750300,강인함 Lv.1,3T 천 투구(전리품)_받는 피해 감소 Lv.1,7503000020002
750301,skill_root,강인함 Lv.2,7503010020001,750301,강인함 Lv.2,3T 천 투구(전리품)_받는 피해 감소 Lv.2,7503010020002
750302,skill_root,강인함 Lv.3,7503020020001,750302,강인함 Lv.3,3T 천 투구(전리품)_받는 피해 감소 Lv.3,7503020020002
750303,skill_root,강인함 Lv.4,7503030020001,750303,강인함 Lv.4,3T 천 투구(전리품)_받는 피해 감소 Lv.4,7503030020002
750304,skill_root,전투 집중 Lv.1,7503040020001,750304,전투 집중 Lv.1,3T 판금 갑옷(던전코어_a)_전투 집중 Lv.1,7503040020002
750305,skill_root,전투 집중 Lv.2,7503050020001,750305,전투 집중 Lv.2,3T 판금 갑옷(던전코어_a)_전투 집중 Lv.2,7503050020002
750306,skill_root,전투 집중 Lv.3,7503060020001,750306,전투 집중 Lv.3,3T 판금 갑옷(던전코어_a)_전투 집중 Lv.3,7503060020002
750307,skill_root,전투 집중 Lv.4,7503070020001,750307,전투 집중 Lv.4,3T 판금 갑옷(던전코어_a)_전투 집중 Lv.4,7503070020002
750308,skill_root,광속 Lv.1,7503080020001,750308,광속 Lv.1,3T 판금 갑옷(던전코어_a)_공속 Lv.1,7503080020002
750309,skill_root,광속 Lv.2,7503090020001,750309,광속 Lv.2,3T 판금 갑옷(던전코어_a)_공속 Lv.2,7503090020002
750310,skill_root,광속 Lv.3,7503100020001,750310,광속 Lv.3,3T 판금 갑옷(던전코어_a)_공속 Lv.3,7503100020002
750311,skill_root,광속 Lv.4,7503110020001,750311,광속 Lv.4,3T 판금 갑옷(던전코어_a)_공속 Lv.4,7503110020002
750312,skill_root,냉혹함 Lv.1,7503120020001,750312,냉혹함 Lv.1,3T 판금 갑옷(드랍)_냉혹함 Lv.1,7503120020002
750313,skill_root,냉혹함 Lv.2,7503130020001,750313,냉혹함 Lv.2,3T 판금 갑옷(드랍)_냉혹함 Lv.2,7503130020002
750314,skill_root,냉혹함 Lv.3,7503140020001,750314,냉혹함 Lv.3,3T 판금 갑옷(드랍)_냉혹함 Lv.3,7503140020002
750315,skill_root,냉혹함 Lv.4,7503150020001,750315,냉혹함 Lv.4,3T 판금 갑옷(드랍)_냉혹함 Lv.4,7503150020002
750316,skill_root,잔혹성 Lv.1,7503160020001,750316,잔혹성 Lv.1,3T 판금 갑옷(드랍)_치명타 피해 Lv.1,7503160020002
750317,skill_root,잔혹성 Lv.2,7503170020001,750317,잔혹성 Lv.2,3T 판금 갑옷(드랍)_치명타 피해 Lv.2,7503170020002
750318,skill_root,잔혹성 Lv.3,7503180020001,750318,잔혹성 Lv.3,3T 판금 갑옷(드랍)_치명타 피해 Lv.3,7503180020002
750319,skill_root,잔혹성 Lv.4,7503190020001,750319,잔혹성 Lv.4,3T 판금 갑옷(드랍)_치명타 피해 Lv.4,7503190020002
750320,skill_root,불굴 Lv.1,7503200020001,750320,불굴 Lv.1,3T 판금 갑옷(전리품)_불굴 Lv.1,7503200020002
750321,skill_root,불굴 Lv.2,7503210020001,750321,불굴 Lv.2,3T 판금 갑옷(전리품)_불굴 Lv.2,7503210020002
750322,skill_root,불굴 Lv.3,7503220020001,750322,불굴 Lv.3,3T 판금 갑옷(전리품)_불굴 Lv.3,7503220020002
750323,skill_root,불굴 Lv.4,7503230020001,750323,불굴 Lv.4,3T 판금 갑옷(전리품)_불굴 Lv.4,7503230020002
750324,skill_root,수호 Lv.1,7503240020001,750324,수호 Lv.1,3T 판금 갑옷(전리품)_방어력 Lv.1,7503240020002
750325,skill_root,수호 Lv.2,7503250020001,750325,수호 Lv.2,3T 판금 갑옷(전리품)_방어력 Lv.2,7503250020002
750326,skill_root,수호 Lv.3,7503260020001,750326,수호 Lv.3,3T 판금 갑옷(전리품)_방어력 Lv.3,7503260020002
750327,skill_root,수호 Lv.4,7503270020001,750327,수호 Lv.4,3T 판금 갑옷(전리품)_방어력 Lv.4,7503270020002
750328,skill_root,전투 집중 Lv.1,7503280020001,750328,전투 집중 Lv.1,3T 판금 신발(던전코어_a)_전투 집중 Lv.1,7503280020002
750329,skill_root,전투 집중 Lv.2,7503290020001,750329,전투 집중 Lv.2,3T 판금 신발(던전코어_a)_전투 집중 Lv.2,7503290020002
750330,skill_root,전투 집중 Lv.3,7503300020001,750330,전투 집중 Lv.3,3T 판금 신발(던전코어_a)_전투 집중 Lv.3,7503300020002
750331,skill_root,전투 집중 Lv.4,7503310020001,750331,전투 집중 Lv.4,3T 판금 신발(던전코어_a)_전투 집중 Lv.4,7503310020002
750332,skill_root,광폭화 Lv.1,7503320020001,750332,광폭화 Lv.1,3T 판금 신발(던전코어_a)_피해 증가 Lv.1,7503320020002
750333,skill_root,광폭화 Lv.2,7503330020001,750333,광폭화 Lv.2,3T 판금 신발(던전코어_a)_피해 증가 Lv.2,7503330020002
750334,skill_root,광폭화 Lv.3,7503340020001,750334,광폭화 Lv.3,3T 판금 신발(던전코어_a)_피해 증가 Lv.3,7503340020002
750335,skill_root,광폭화 Lv.4,7503350020001,750335,광폭화 Lv.4,3T 판금 신발(던전코어_a)_피해 증가 Lv.4,7503350020002
750336,skill_root,재생 갑주 Lv.1,7503360020001,750336,재생 갑주 Lv.1,3T 판금 신발(드랍_a)_재생 갑주 Lv.1,7503360020002
750337,skill_root,재생 갑주 Lv.2,7503370020001,750337,재생 갑주 Lv.2,3T 판금 신발(드랍_a)_재생 갑주 Lv.2,7503370020002
750338,skill_root,재생 갑주 Lv.3,7503380020001,750338,재생 갑주 Lv.3,3T 판금 신발(드랍_a)_재생 갑주 Lv.3,7503380020002
750339,skill_root,재생 갑주 Lv.4,7503390020001,750339,재생 갑주 Lv.4,3T 판금 신발(드랍_a)_재생 갑주 Lv.4,7503390020002
750340,skill_root,생명력 Lv.1,7503400020001,750340,생명력 Lv.1,3T 판금 신발(드랍_a)_최대 생명력 Lv.1,7503400020002
750341,skill_root,생명력 Lv.2,7503410020001,750341,생명력 Lv.2,3T 판금 신발(드랍_a)_최대 생명력 Lv.2,7503410020002
750342,skill_root,생명력 Lv.3,7503420020001,750342,생명력 Lv.3,3T 판금 신발(드랍_a)_최대 생명력 Lv.3,7503420020002
750343,skill_root,생명력 Lv.4,7503430020001,750343,생명력 Lv.4,3T 판금 신발(드랍_a)_최대 생명력 Lv.4,7503430020002
750344,skill_root,수호 집중 Lv.1,7503440020001,750344,수호 집중 Lv.1,3T 판금 신발(드랍_b)_수호 집중 Lv.1,7503440020002
750345,skill_root,수호 집중 Lv.2,7503450020001,750345,수호 집중 Lv.2,3T 판금 신발(드랍_b)_수호 집중 Lv.2,7503450020002
750346,skill_root,수호 집중 Lv.3,7503460020001,750346,수호 집중 Lv.3,3T 판금 신발(드랍_b)_수호 집중 Lv.3,7503460020002
750347,skill_root,수호 집중 Lv.4,7503470020001,750347,수호 집중 Lv.4,3T 판금 신발(드랍_b)_수호 집중 Lv.4,7503470020002
750348,skill_root,사냥꾼 Lv.1,7503480020001,750348,사냥꾼 Lv.1,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.1,7503480020002
750349,skill_root,사냥꾼 Lv.2,7503490020001,750349,사냥꾼 Lv.2,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.2,7503490020002
750350,skill_root,사냥꾼 Lv.3,7503500020001,750350,사냥꾼 Lv.3,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.3,7503500020002
750351,skill_root,사냥꾼 Lv.4,7503510020001,750351,사냥꾼 Lv.4,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.4,7503510020002
750352,skill_root,폭주 가속 Lv.1,7503520020001,750352,폭주 가속 Lv.1,3T 판금 신발(드랍_c)_폭주 가속 Lv.1,7503520020002
750353,skill_root,폭주 가속 Lv.2,7503530020001,750353,폭주 가속 Lv.2,3T 판금 신발(드랍_c)_폭주 가속 Lv.2,7503530020002
750354,skill_root,폭주 가속 Lv.3,7503540020001,750354,폭주 가속 Lv.3,3T 판금 신발(드랍_c)_폭주 가속 Lv.3,7503540020002
750355,skill_root,폭주 가속 Lv.4,7503550020001,750355,폭주 가속 Lv.4,3T 판금 신발(드랍_c)_폭주 가속 Lv.4,7503550020002
750356,skill_root,광속 Lv.1,7503560020001,750356,광속 Lv.1,3T 판금 신발(드랍_c)_공속 Lv.1,7503560020002
750357,skill_root,광속 Lv.2,7503570020001,750357,광속 Lv.2,3T 판금 신발(드랍_c)_공속 Lv.2,7503570020002
750358,skill_root,광속 Lv.3,7503580020001,750358,광속 Lv.3,3T 판금 신발(드랍_c)_공속 Lv.3,7503580020002
750359,skill_root,광속 Lv.4,7503590020001,750359,광속 Lv.4,3T 판금 신발(드랍_c)_공속 Lv.4,7503590020002
750360,skill_root,활력 폭주 Lv.1,7503600020001,750360,활력 폭주 Lv.1,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.1,7503600020002
750361,skill_root,활력 폭주 Lv.2,7503610020001,750361,활력 폭주 Lv.2,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.2,7503610020002
750362,skill_root,활력 폭주 Lv.3,7503620020001,750362,활력 폭주 Lv.3,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.3,7503620020002
750363,skill_root,활력 폭주 Lv.4,7503630020001,750363,활력 폭주 Lv.4,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.4,7503630020002
750364,skill_root,정밀함 Lv.1,7503640020001,750364,정밀함 Lv.1,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.1,7503640020002
750365,skill_root,정밀함 Lv.2,7503650020001,750365,정밀함 Lv.2,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.2,7503650020002
750366,skill_root,정밀함 Lv.3,7503660020001,750366,정밀함 Lv.3,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.3,7503660020002
750367,skill_root,정밀함 Lv.4,7503670020001,750367,정밀함 Lv.4,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.4,7503670020002
750368,skill_root,철벽 Lv.1,7503680020001,750368,철벽 Lv.1,3T 판금 장갑(전리품_a)_철벽 Lv.1,7503680020002
750369,skill_root,철벽 Lv.2,7503690020001,750369,철벽 Lv.2,3T 판금 장갑(전리품_a)_철벽 Lv.2,7503690020002
750370,skill_root,철벽 Lv.3,7503700020001,750370,철벽 Lv.3,3T 판금 장갑(전리품_a)_철벽 Lv.3,7503700020002
750371,skill_root,철벽 Lv.4,7503710020001,750371,철벽 Lv.4,3T 판금 장갑(전리품_a)_철벽 Lv.4,7503710020002
750372,skill_root,회복 친화 Lv.1,7503720020001,750372,회복 친화 Lv.1,3T 판금 장갑(전리품_a)_받는 치유량 Lv.1,7503720020002
750373,skill_root,회복 친화 Lv.2,7503730020001,750373,회복 친화 Lv.2,3T 판금 장갑(전리품_a)_받는 치유량 Lv.2,7503730020002
750374,skill_root,회복 친화 Lv.3,7503740020001,750374,회복 친화 Lv.3,3T 판금 장갑(전리품_a)_받는 치유량 Lv.3,7503740020002
750375,skill_root,회복 친화 Lv.4,7503750020001,750375,회복 친화 Lv.4,3T 판금 장갑(전리품_a)_받는 치유량 Lv.4,7503750020002
750376,skill_root,거인의 체력 Lv.1,7503760020001,750376,거인의 체력 Lv.1,3T 판금 장갑(전리품_b)_거인의 체력 Lv.1,7503760020002
750377,skill_root,거인의 체력 Lv.2,7503770020001,750377,거인의 체력 Lv.2,3T 판금 장갑(전리품_b)_거인의 체력 Lv.2,7503770020002
750378,skill_root,거인의 체력 Lv.3,7503780020001,750378,거인의 체력 Lv.3,3T 판금 장갑(전리품_b)_거인의 체력 Lv.3,7503780020002
750379,skill_root,거인의 체력 Lv.4,7503790020001,750379,거인의 체력 Lv.4,3T 판금 장갑(전리품_b)_거인의 체력 Lv.4,7503790020002
750380,skill_root,정화 체질 Lv.1,7503800020001,750380,정화 체질 Lv.1,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.1,7503800020002
750381,skill_root,정화 체질 Lv.2,7503810020001,750381,정화 체질 Lv.2,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.2,7503810020002
750382,skill_root,정화 체질 Lv.3,7503820020001,750382,정화 체질 Lv.3,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.3,7503820020002
750383,skill_root,정화 체질 Lv.4,7503830020001,750383,정화 체질 Lv.4,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.4,7503830020002
750384,skill_root,불굴 Lv.1,7503840020001,750384,불굴 Lv.1,3T 판금 투구(던전코어_a)_불굴 Lv.1,7503840020002
750385,skill_root,불굴 Lv.2,7503850020001,750385,불굴 Lv.2,3T 판금 투구(던전코어_a)_불굴 Lv.2,7503850020002
750386,skill_root,불굴 Lv.3,7503860020001,750386,불굴 Lv.3,3T 판금 투구(던전코어_a)_불굴 Lv.3,7503860020002
750387,skill_root,불굴 Lv.4,7503870020001,750387,불굴 Lv.4,3T 판금 투구(던전코어_a)_불굴 Lv.4,7503870020002
750388,skill_root,가속 Lv.1,7503880020001,750388,가속 Lv.1,3T 판금 투구(던전코어_a)_스킬 가속 Lv.1,7503880020002
750389,skill_root,가속 Lv.2,7503890020001,750389,가속 Lv.2,3T 판금 투구(던전코어_a)_스킬 가속 Lv.2,7503890020002
750390,skill_root,가속 Lv.3,7503900020001,750390,가속 Lv.3,3T 판금 투구(던전코어_a)_스킬 가속 Lv.3,7503900020002
750391,skill_root,가속 Lv.4,7503910020001,750391,가속 Lv.4,3T 판금 투구(던전코어_a)_스킬 가속 Lv.4,7503910020002
750392,skill_root,생명의 샘 Lv.1,7503920020001,750392,생명의 샘 Lv.1,3T 판금 투구(드랍)_생명의 샘 Lv.1,7503920020002
750393,skill_root,생명의 샘 Lv.2,7503930020001,750393,생명의 샘 Lv.2,3T 판금 투구(드랍)_생명의 샘 Lv.2,7503930020002
750394,skill_root,생명의 샘 Lv.3,7503940020001,750394,생명의 샘 Lv.3,3T 판금 투구(드랍)_생명의 샘 Lv.3,7503940020002
750395,skill_root,생명의 샘 Lv.4,7503950020001,750395,생명의 샘 Lv.4,3T 판금 투구(드랍)_생명의 샘 Lv.4,7503950020002
750396,skill_root,정화 체질 Lv.1,7503960020001,750396,정화 체질 Lv.1,3T 판금 투구(드랍)_상태이상 저항력 Lv.1,7503960020002
750397,skill_root,정화 체질 Lv.2,7503970020001,750397,정화 체질 Lv.2,3T 판금 투구(드랍)_상태이상 저항력 Lv.2,7503970020002
750398,skill_root,정화 체질 Lv.3,7503980020001,750398,정화 체질 Lv.3,3T 판금 투구(드랍)_상태이상 저항력 Lv.3,7503980020002
750399,skill_root,정화 체질 Lv.4,7503990020001,750399,정화 체질 Lv.4,3T 판금 투구(드랍)_상태이상 저항력 Lv.4,7503990020002
750400,skill_root,생존 감각 Lv.1,7504000020001,750400,생존 감각 Lv.1,3T 판금 투구(전리품)_생존 감각 Lv.1,7504000020002
750401,skill_root,생존 감각 Lv.2,7504010020001,750401,생존 감각 Lv.2,3T 판금 투구(전리품)_생존 감각 Lv.2,7504010020002
750402,skill_root,생존 감각 Lv.3,7504020020001,750402,생존 감각 Lv.3,3T 판금 투구(전리품)_생존 감각 Lv.3,7504020020002
750403,skill_root,생존 감각 Lv.4,7504030020001,750403,생존 감각 Lv.4,3T 판금 투구(전리품)_생존 감각 Lv.4,7504030020002
750404,skill_root,가속 Lv.1,7504040020001,750404,가속 Lv.1,3T 판금 투구(전리품)_스킬 가속 Lv.1,7504040020002
750405,skill_root,가속 Lv.2,7504050020001,750405,가속 Lv.2,3T 판금 투구(전리품)_스킬 가속 Lv.2,7504050020002
750406,skill_root,가속 Lv.3,7504060020001,750406,가속 Lv.3,3T 판금 투구(전리품)_스킬 가속 Lv.3,7504060020002
750407,skill_root,가속 Lv.4,7504070020001,750407,가속 Lv.4,3T 판금 투구(전리품)_스킬 가속 Lv.4,7504070020002
1000001,skill_root,정신 집중 Lv.1,10000010020001,1000001,정신 집중 Lv.1,,10000010020002
1000002,skill_root,정신 집중 Lv.2,10000020020001,1000002,정신 집중 Lv.2,,10000020020002
1000003,skill_root,정신 집중 Lv.3,10000030020001,1000003,정신 집중 Lv.3,,10000030020002
1000004,skill_root,정신 집중 Lv.4,10000040020001,1000004,정신 집중 Lv.4,,10000040020002
1000005,skill_root,정신 집중 Lv.5,10000050020001,1000005,정신 집중 Lv.5,,10000050020002
1000051,skill_root,곤의 유산 Lv.1,10000510020001,1000051,곤의 유산 Lv.1,,10000510020002
1000052,skill_root,곤의 유산 Lv.2,10000520020001,1000052,곤의 유산 Lv.2,,10000520020002
1000053,skill_root,곤의 유산 Lv.3,10000530020001,1000053,곤의 유산 Lv.3,,10000530020002
1000054,skill_root,곤의 유산 Lv.4,10000540020001,1000054,곤의 유산 Lv.4,,10000540020002
1000055,skill_root,곤의 유산 Lv.5,10000550020001,1000055,곤의 유산 Lv.5,,10000550020002
1000101,skill_root,쉼없는 마력샘 Lv.1,10001010020001,1000101,쉼없는 마력샘 Lv.1,,10001010020002
1000102,skill_root,쉼없는 마력샘 Lv.2,10001020020001,1000102,쉼없는 마력샘 Lv.2,,10001020020002
1000103,skill_root,쉼없는 마력샘 Lv.3,10001030020001,1000103,쉼없는 마력샘 Lv.3,,10001030020002
1000104,skill_root,쉼없는 마력샘 Lv.4,10001040020001,1000104,쉼없는 마력샘 Lv.4,,10001040020002
1000105,skill_root,쉼없는 마력샘 Lv.5,10001050020001,1000105,쉼없는 마력샘 Lv.5,,10001050020002
1000151,skill_root,마법 반사 천 재질 Lv.1,10001510020001,1000151,마법 반사 천 재질 Lv.1,마법 반사 천 재질 Lv.1,10001510020002
1000152,skill_root,마법 반사 천 재질 Lv.2,10001520020001,1000152,마법 반사 천 재질 Lv.2,마법 반사 천 재질 Lv.2,10001520020002
1000153,skill_root,마법 반사 천 재질 Lv.3,10001530020001,1000153,마법 반사 천 재질 Lv.3,마법 반사 천 재질 Lv.3,10001530020002
1000154,skill_root,마법 반사 천 재질 Lv.4,10001540020001,1000154,마법 반사 천 재질 Lv.4,마법 반사 천 재질 Lv.4,10001540020002
1000155,skill_root,마법 반사 천 재질 Lv.5,10001550020001,1000155,마법 반사 천 재질 Lv.5,마법 반사 천 재질 Lv.5,10001550020002
1010001,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.1,10100010020001,1010001,1T 천 투구(시작템)_최대 마력 향상  Lv.1,,10100010020002
1010002,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.2,10100020020001,1010002,1T 천 투구(시작템)_최대 마력 향상  Lv.2,,10100020020002
1010003,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.3,10100030020001,1010003,1T 천 투구(시작템)_최대 마력 향상  Lv.3,,10100030020002
1010004,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.4,10100040020001,1010004,1T 천 투구(시작템)_최대 마력 향상  Lv.4,,10100040020002
1010005,skill_root,1T 천 투구(시작템)_최대 마력 향상  Lv.5,10100050020001,1010005,1T 천 투구(시작템)_최대 마력 향상  Lv.5,,10100050020002
1010011,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.1,10100110020001,1010011,1T 천 갑옷(시작템)_최대 마력 향상  Lv.1,,10100110020002
1010012,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.2,10100120020001,1010012,1T 천 갑옷(시작템)_최대 마력 향상  Lv.2,,10100120020002
1010013,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.3,10100130020001,1010013,1T 천 갑옷(시작템)_최대 마력 향상  Lv.3,,10100130020002
1010014,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.4,10100140020001,1010014,1T 천 갑옷(시작템)_최대 마력 향상  Lv.4,,10100140020002
1010015,skill_root,1T 천 갑옷(시작템)_최대 마력 향상  Lv.5,10100150020001,1010015,1T 천 갑옷(시작템)_최대 마력 향상  Lv.5,,10100150020002
1010021,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.1,10100210020001,1010021,1T 천 장갑(시작템)_최대 마력 향상  Lv.1,,10100210020002
1010022,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.2,10100220020001,1010022,1T 천 장갑(시작템)_최대 마력 향상  Lv.2,,10100220020002
1010023,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.3,10100230020001,1010023,1T 천 장갑(시작템)_최대 마력 향상  Lv.3,,10100230020002
1010024,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.4,10100240020001,1010024,1T 천 장갑(시작템)_최대 마력 향상  Lv.4,,10100240020002
1010025,skill_root,1T 천 장갑(시작템)_최대 마력 향상  Lv.5,10100250020001,1010025,1T 천 장갑(시작템)_최대 마력 향상  Lv.5,,10100250020002
1010031,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.1,10100310020001,1010031,1T 천 신발(시작템)_최대 마력 향상  Lv.1,,10100310020002
1010032,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.2,10100320020001,1010032,1T 천 신발(시작템)_최대 마력 향상  Lv.2,,10100320020002
1010033,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.3,10100330020001,1010033,1T 천 신발(시작템)_최대 마력 향상  Lv.3,,10100330020002
1010034,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.4,10100340020001,1010034,1T 천 신발(시작템)_최대 마력 향상  Lv.4,,10100340020002
1010035,skill_root,1T 천 신발(시작템)_최대 마력 향상  Lv.5,10100350020001,1010035,1T 천 신발(시작템)_최대 마력 향상  Lv.5,,10100350020002
1010101,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.1,10101010020001,1010101,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.1,,10101010020002
1010102,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.2,10101020020001,1010102,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.2,,10101020020002
1010103,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.3,10101030020001,1010103,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.3,,10101030020002
1010104,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.4,10101040020001,1010104,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.4,,10101040020002
1010105,skill_root,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.5,10101050020001,1010105,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.5,,10101050020002
1010111,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.1,10101110020001,1010111,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.1,,10101110020002
1010112,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.2,10101120020001,1010112,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.2,,10101120020002
1010113,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.3,10101130020001,1010113,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.3,,10101130020002
1010114,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.4,10101140020001,1010114,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.4,,10101140020002
1010115,skill_root,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.5,10101150020001,1010115,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.5,,10101150020002
1010121,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.1,10101210020001,1010121,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.1,,10101210020002
1010122,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.2,10101220020001,1010122,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.2,,10101220020002
1010123,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.3,10101230020001,1010123,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.3,,10101230020002
1010124,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.4,10101240020001,1010124,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.4,,10101240020002
1010125,skill_root,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.5,10101250020001,1010125,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.5,,10101250020002
1010131,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.1,10101310020001,1010131,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.1,,10101310020002
1010132,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.2,10101320020001,1010132,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.2,,10101320020002
1010133,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.3,10101330020001,1010133,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.3,,10101330020002
1010134,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.4,10101340020001,1010134,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.4,,10101340020002
1010135,skill_root,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.5,10101350020001,1010135,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.5,,10101350020002
1010201,skill_root,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.1,10102010020001,1010201,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.1,,10102010020002
