OID,SpawnerId,Name,ActorCategory,Cid,Interval,bRoaming,bIsMinion,bQuestSpawner,bSpawnOnlySequence,bInstanceSpawner,NumMaxSpawn,SpawnChance,RetrialCnt,LifeTime,Points,Rotations,AIPathCids,bEventDespawn,InitialTimeMin,InitialTimeMax
96,10001001,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1710411893,Monster,10001101,0,True,False,False,False,False,1,1000,0,0,"((X=203962.447722,Y=-57174.074693,Z=-1994.720433))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
97,10001001,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1712917894,Monster,10001101,0,True,False,False,False,False,1,1000,0,0,"((X=204942.447722,Y=-57004.074693,Z=-1993.290458))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
98,10001001,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1467772886,Monster,10001101,0,True,False,False,False,False,1,1000,0,0,"((X=203272.447722,Y=-59394.074693,Z=-1986.237774))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
99,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1766652907,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=203034.540934,Y=-60148.501145,Z=-1994.052781))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
100,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1802387912,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=201584.540934,Y=-62178.501145,Z=-1987.130468))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
101,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1457175431,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=214390.000000,Y=-98240.000000,Z=-0.039562))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
102,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1521493439,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=215390.000000,Y=-100340.000000,Z=-1.569804))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
103,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1572988450,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=214600.000000,Y=-98560.000000,Z=-0.039341))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
104,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1550625447,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=216370.000000,Y=-98800.000000,Z=-0.039241))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
105,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1534141443,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=217280.000000,Y=-96570.000000,Z=-10.803304))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
106,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1553589448,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=215970.000000,Y=-98130.000000,Z=-0.038687))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
107,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1592970451,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=216470.000000,Y=-97740.000000,Z=-0.039562))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
108,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1519124438,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=214790.000000,Y=-100320.000000,Z=-1.569100))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
109,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1525704440,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=217890.000000,Y=-100380.000000,Z=-0.038527))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
110,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1531052442,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=218480.000000,Y=-97390.000000,Z=-2.598065))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
111,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1546045446,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=220120.000000,Y=-96690.000000,Z=-111.732373))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
112,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1596070452,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=217810.000000,Y=-96810.000000,Z=-97.519606))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
113,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1598695453,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=219450.000000,Y=-97460.000000,Z=-22.146753))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
114,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1602467454,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=217810.000000,Y=-99780.000000,Z=-0.038561))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
115,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1737716900,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=205084.540934,Y=-58058.501145,Z=-1994.720515))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
116,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1751557904,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=206084.540934,Y=-58028.501145,Z=-1970.406555))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
117,10001001,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1728709898,Monster,10001101,0,True,False,False,False,False,1,1000,0,0,"((X=206852.447722,Y=-58264.074693,Z=-1985.079802))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
118,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1754314905,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=205364.540934,Y=-55598.501145,Z=-1994.720844))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
119,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1756846906,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=206554.540934,Y=-55298.501145,Z=-1994.720543))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
120,10001001,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1723672896,Monster,10001101,0,True,False,False,False,False,1,1000,0,0,"((X=207022.447722,Y=-55854.074693,Z=-1994.720856))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
121,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1747876903,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=207334.540934,Y=-57768.501145,Z=-1994.720232))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
122,10001001,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1715306895,Monster,10001101,0,True,False,False,False,False,1,1000,0,0,"((X=205682.447722,Y=-56334.074693,Z=-1994.720727))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
123,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1745250902,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=206504.540934,Y=-57168.501145,Z=-1986.565230))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
124,10001001,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1726517897,Monster,10001101,0,True,False,False,False,False,1,1000,0,0,"((X=207512.447722,Y=-57154.074693,Z=-1994.720523))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
125,10001002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1742910901,Monster,10001102,0,True,False,False,False,False,1,1000,0,0,"((X=205574.540934,Y=-57278.501145,Z=-1986.735386))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
126,10201002,PointFixedUnitSpawner_C_UAID_107C61B20389B4A802_1283449877,Monster,10201102,0,True,False,False,False,False,1,1000,0,0,"((X=192099.770741,Y=-87509.800192,Z=15.451040))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
127,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1516956437,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=212580.000000,Y=-100880.000000,Z=70.139921))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
128,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1607516455,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=215450.000000,Y=-100870.000000,Z=37.779428))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
129,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1626651459,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=212500.000000,Y=-99630.000000,Z=145.920049))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
130,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1515209436,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=210800.000000,Y=-100190.000000,Z=104.682512))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
131,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1510645434,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=211300.000000,Y=-98490.000000,Z=73.724699))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
132,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1536985444,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=215670.000000,Y=-96980.000000,Z=90.923531))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
133,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1508345433,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=212360.000000,Y=-97660.000000,Z=58.262245))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
134,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1506159432,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=213050.000000,Y=-99220.000000,Z=98.871977))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
135,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1542247445,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=216250.000000,Y=-97140.000000,Z=88.723561))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
136,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1610463456,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=212820.000000,Y=-101500.000000,Z=33.896453))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
137,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1512148435,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=210570.000000,Y=-99650.000000,Z=35.765555))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
138,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1618239458,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=210750.000000,Y=-100690.000000,Z=100.775452))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
139,10102008,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1614931457,Monster,10102302,0,True,False,False,False,False,1,1000,0,0,"((X=211800.000000,Y=-98200.000000,Z=83.578167))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
140,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1557010449,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=212510.000000,Y=-102060.000000,Z=10.585583))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
141,10102002,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1527766441,Monster,10102102,0,True,False,False,False,False,1,1000,0,0,"((X=218180.000000,Y=-98000.000000,Z=2.798310))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
142,10100701,NpcSpawner_UAID_08BFB87672487BBD02_1210743416,Npc,101007,0,False,False,False,False,False,1,1000,0,0,"((X=184507.469684,Y=-72310.724308,Z=-1926.856364))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
143,10100601,NpcSpawner_UAID_08BFB87672487ABD02_2034626237,Npc,101006,0,False,False,False,False,False,1,1000,0,0,"((X=209324.519036,Y=-88800.219491,Z=7.706592))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
144,10100501,NpcSpawner_UAID_08BFB87672487ABD02_2096896238,Npc,101005,0,False,False,False,False,False,1,1000,0,0,"((X=229984.754981,Y=-71433.681347,Z=1898.617182))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
