OID,SpawnerId,Name,ActorCategory,Cid,Interval,bRoaming,bIsMinion,bQuestSpawner,bSpawnOnlySequence,bInstanceSpawner,NumMaxSpawn,SpawnChance,RetrialCnt,LifeTime,Points,Rotations,AIPathCids,bEventDespawn,InitialTimeMin,InitialTimeMax
96,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086051730,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=163270.000000,Y=-124170.000000,Z=139.810929))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
97,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086056735,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=163700.000000,Y=-117690.000000,Z=5.612172))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
98,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086005699,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=156110.000000,Y=-125600.000000,Z=2490.494019))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
99,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_2094333482,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=154680.000000,Y=-124730.000000,Z=2623.101726))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
100,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086025703,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=155430.000000,Y=-127660.000000,Z=2632.522433))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
101,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1840526450,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=164470.000000,Y=-120760.000000,Z=3.859500))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
102,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086048727,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=167570.000000,Y=-126700.000000,Z=351.850880))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
103,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086046724,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=170210.000000,Y=-127490.000000,Z=832.885362))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
104,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1883456456,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=168810.000000,Y=-126440.000000,Z=534.172277))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
105,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1876792455,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=167883.000000,Y=-126971.000000,Z=410.388159))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
106,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086047726,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=169180.000000,Y=-126690.000000,Z=638.334915))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
107,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086049728,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=167010.000000,Y=-125130.000000,Z=118.430513))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
108,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1676436435,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=179376.603889,Y=-120703.632421,Z=-24.019425))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
109,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1676435434,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=179117.288692,Y=-120355.559585,Z=-15.724720))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
110,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1672041432,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=177636.603889,Y=-122143.632421,Z=-26.985783))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
111,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1676420433,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=178911.448759,Y=-120752.663539,Z=-28.989874))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
112,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1672039431,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=177377.288692,Y=-121795.559585,Z=-28.490145))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
113,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1682388439,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=181151.448759,Y=-120402.663539,Z=-1.563961))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
114,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1679291436,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=180061.448759,Y=-121962.663539,Z=-34.818133))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
115,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1679305437,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=180267.288692,Y=-121565.559585,Z=-19.853995))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
116,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1679306438,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=179919.603889,Y=-121694.632421,Z=-26.030605))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
117,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1682402440,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=181357.288692,Y=-120005.559585,Z=-0.014000))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
118,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1682404441,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=181616.603889,Y=-120353.632421,Z=-0.015362))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
119,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1194050343,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=179741.337271,Y=-105810.984585,Z=-0.058558))","((X=-0.000000,Y=0.000000,Z=-0.173648,W=0.984808))","(0)",False,0,0
120,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1635090426,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=185685.269482,Y=-114697.018616,Z=-0.015056))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
121,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1630925423,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=185451.968179,Y=-111605.082889,Z=-2.283256))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
122,10302002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1909430924,Monster,10302102,0,True,False,False,False,False,1,1000,0,0,"((X=163275.358976,Y=-82882.013068,Z=-689.078827))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
123,10302001,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1901087919,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=166460.000000,Y=-84540.000000,Z=-685.960542))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
124,10302001,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1905899922,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=164620.000000,Y=-84470.000000,Z=-685.492254))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
125,10302002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1915416930,Monster,10302102,0,True,False,False,False,False,1,1000,0,0,"((X=163896.295595,Y=-85538.003345,Z=-685.960662))","((X=-0.000000,Y=0.000000,Z=-0.573576,W=0.819152))","(0)",False,0,0
126,10302002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1912067927,Monster,10302102,0,True,False,False,False,False,1,1000,0,0,"((X=163665.358976,Y=-84622.013068,Z=-687.519438))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
127,10302001,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1912069928,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=163170.000000,Y=-85560.000000,Z=-687.520135))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
128,10302004,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1905883920,Monster,10302301,0,True,False,False,False,False,1,1000,0,0,"((X=165960.044639,Y=-84088.974585,Z=-685.960471))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
129,10302004,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1909413923,Monster,10302301,0,True,False,False,False,False,1,1000,0,0,"((X=164120.044639,Y=-83438.974585,Z=-685.991530))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
130,10302002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1905897921,Monster,10302102,0,True,False,False,False,False,1,1000,0,0,"((X=165115.358976,Y=-83532.013068,Z=-685.960038))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
131,10302004,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1912053926,Monster,10302301,0,True,False,False,False,False,1,1000,0,0,"((X=164510.044639,Y=-85178.974585,Z=-685.960026))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
132,10302001,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1909431925,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=162780.000000,Y=-83820.000000,Z=-690.638452))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
133,10302002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1897349915,Monster,10302102,0,True,False,False,False,False,1,1000,0,0,"((X=167585.358976,Y=-85302.013068,Z=-678.880137))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
134,10302002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1901086918,Monster,10302102,0,True,False,False,False,False,1,1000,0,0,"((X=166955.358976,Y=-83602.013068,Z=-685.960457))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
135,10302004,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_1901071917,Monster,10302301,0,True,False,False,False,False,1,1000,0,0,"((X=167800.044639,Y=-84158.974585,Z=-676.604490))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
136,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086032710,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=171415.000000,Y=-139010.000000,Z=2397.027582))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
137,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086041720,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=173000.000000,Y=-131410.000000,Z=1339.051570))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
138,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086042721,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=173060.000000,Y=-129320.000000,Z=1210.396142))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
139,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086040719,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=174250.000000,Y=-131220.000000,Z=1423.711173))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
140,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_2030573472,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=171690.000000,Y=-138350.000000,Z=2361.182567))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
141,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389B8A802_1086043722,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=172010.000000,Y=-129500.000000,Z=1053.359070))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
142,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1986710462,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=172630.000000,Y=-131220.000000,Z=1325.414294))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
143,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1984188461,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=173290.000000,Y=-129650.000000,Z=1264.019950))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
144,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1989203463,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=174430.000000,Y=-130770.000000,Z=1423.711173))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
145,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1980121460,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=171630.000000,Y=-129360.000000,Z=1023.907544))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
146,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1688906442,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=175000.448759,Y=-117982.663539,Z=33.564817))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
147,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1181766149,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=173440.399980,Y=-115455.770404,Z=162.312999))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
148,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1672022430,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=177171.448759,Y=-122192.663539,Z=39.619696))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
149,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_2131479151,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=174020.399980,Y=-115035.770404,Z=175.988340))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
150,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1688925444,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=174776.603889,Y=-118303.632421,Z=42.914042))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
151,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1181782150,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=173310.000000,Y=-115020.000000,Z=196.058170))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
152,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1688924443,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=174517.288692,Y=-117955.559585,Z=37.917491))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
153,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_2110098953,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=174800.000000,Y=-108770.000000,Z=199.166391))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
154,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_2139622153,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=175345.109192,Y=-106371.578162,Z=188.935406))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
155,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_2011317951,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=173820.000000,Y=-110190.000000,Z=199.165929))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
156,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1162371144,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=173740.000000,Y=-111770.000000,Z=201.974495))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
157,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1168439145,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=173932.748176,Y=-113771.793791,Z=199.166079))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
158,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_2131495152,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=173890.000000,Y=-114600.000000,Z=199.166084))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
159,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1173175148,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=172550.000000,Y=-113180.000000,Z=199.166009))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
160,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_2127607955,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=179290.000000,Y=-112230.000000,Z=204.233990))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
161,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_2146133155,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=176475.109192,Y=-107451.578162,Z=199.165428))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
162,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1154741139,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=174040.000000,Y=-107270.000000,Z=174.983298))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
163,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_2139640154,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=175710.000000,Y=-106100.000000,Z=192.926241))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
164,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1159426141,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=172140.000000,Y=-109880.000000,Z=197.948508))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
165,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1159443142,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=172390.000000,Y=-109500.000000,Z=197.644925))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
166,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1082025333,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=177755.109192,Y=-106371.578162,Z=199.166012))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
167,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1085740335,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=177165.109192,Y=-105241.578162,Z=207.666461))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
168,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1173161147,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=172680.399980,Y=-113615.770404,Z=199.165948))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
169,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_2101653952,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=174260.000000,Y=-108750.000000,Z=199.165868))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
170,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1085756336,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=177530.000000,Y=-104970.000000,Z=189.500545))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
171,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B5A802_2118538954,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=178490.000000,Y=-111050.000000,Z=199.181007))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
172,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1082040334,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=178120.000000,Y=-106100.000000,Z=190.103146))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
173,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_2146151156,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=177010.000000,Y=-107010.000000,Z=199.164540))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
174,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1162354143,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=173490.000000,Y=-112150.000000,Z=199.164749))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
175,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1154758140,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=174290.000000,Y=-106890.000000,Z=176.863091))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
176,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B6A802_1168453146,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=173880.000000,Y=-113320.000000,Z=199.165858))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
177,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1523057392,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=189276.603889,Y=-121563.632421,Z=1363.209969))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
178,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1563052401,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=184896.603889,Y=-118213.632421,Z=3.950229))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
179,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1523038390,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=188856.270675,Y=-121768.799023,Z=1363.212743))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
180,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1571841402,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=186001.448759,Y=-115692.663539,Z=3.896798))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
181,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1504860385,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=189253.879392,Y=-119565.241964,Z=1363.211471))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
182,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1495243378,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=191376.270675,Y=-119888.799023,Z=1277.511026))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
183,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1563050400,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=184637.288692,Y=-117865.559585,Z=3.337852))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
184,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1528318398,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=186626.603889,Y=-122393.632421,Z=1230.876271))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
185,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1519564389,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=188156.603889,Y=-120433.632421,Z=1363.212134))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
186,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1495260379,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=191181.337271,Y=-119500.984585,Z=1304.087611))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
187,10802002,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1525850395,Monster,10802102,0,True,False,False,False,False,1,1000,0,0,"((X=188216.603889,Y=-122713.632421,Z=1363.207749))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
188,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1523055391,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=188913.879392,Y=-121325.241964,Z=1363.210113))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
189,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1456072376,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=192141.337271,Y=-117670.984585,Z=1244.461432))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
190,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1498400382,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=190413.879392,Y=-117455.241964,Z=1244.764486))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
191,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B7A802_1528316397,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=186657.288692,Y=-121830.559585,Z=1240.832630))","((X=-0.000000,Y=0.000000,Z=-0.984808,W=0.173648))","(0)",False,0,0
