OID,SpawnerId,Name,ActorCategory,Cid,Interval,bRoaming,bIsMinion,bQuestSpawner,bSpawnOnlySequence,bInstanceSpawner,NumMaxSpawn,SpawnChance,RetrialCnt,LifeTime,Points,Rotations,AIPathCids,bEventDespawn,InitialTimeMin,InitialTimeMax
636,10102010,PointFixedUnitSpawner_C_UAID_107C61B203896DA802_1344541126,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=378899.652170,Y=-180262.718642,Z=1866.669625))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
637,10102004,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_2085470523,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=380255.506563,Y=-180052.614224,Z=1866.737241))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
638,10102004,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_2029097511,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=375955.267588,Y=-180149.593660,Z=1867.442346))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
639,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E39BB02_1562549981,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=382185.000000,Y=-180250.000000,Z=1860.000000))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
640,10102010,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_2066518515,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=375650.267588,Y=-181190.593660,Z=1865.221038))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
641,10102004,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_2066503513,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=375772.520976,Y=-180883.245146,Z=1865.221118))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
642,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E39BB02_1549733979,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=376915.000000,Y=-180475.000000,Z=1870.000000))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
643,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E39BB02_1521599977,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=374955.000000,Y=-181490.000000,Z=1870.000000))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
644,10102004,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_2085459522,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=380337.565902,Y=-179716.793937,Z=1863.156634))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
645,10102010,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_1826079495,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=377730.652170,Y=-182732.718642,Z=1865.022965))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
646,10102010,PointFixedUnitSpawner_C_UAID_107C61B203893FBB02_1241294719,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=379382.995496,Y=-181207.866787,Z=1861.598820))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
647,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E32BB02_1792145584,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=375045.000000,Y=-181760.000000,Z=1870.000000))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
648,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E32BB02_1825831586,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=382765.000000,Y=-178940.000000,Z=1860.000000))","((X=0.000000,Y=-0.000000,Z=0.923880,W=0.382683))","(0)",False,0,0
649,10102004,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_1834482496,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=375778.267588,Y=-182293.593660,Z=1865.665661))","((X=0.000000,Y=-0.000000,Z=0.422618,W=0.906308))","(0)",False,0,0
650,10102001,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_1649705477,Monster,10102101,0,False,False,False,False,False,1,1000,0,0,"((X=378368.652170,Y=-179628.718642,Z=1867.492282))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
651,10102004,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_2066516514,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=376022.320202,Y=-181122.220766,Z=1861.598714))","((X=-0.000000,Y=0.000000,Z=-0.258819,W=0.965926))","(0)",False,0,0
652,10102004,PointFixedUnitSpawner_C_UAID_107C61B203893FBB02_1246544722,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=379597.652170,Y=-182357.718642,Z=1866.267095))","((X=0.000000,Y=-0.000000,Z=0.173648,W=0.984808))","(0)",False,0,0
653,10102010,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_1567789470,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=367420.307061,Y=-171183.311376,Z=1869.496896))","((X=-0.000000,Y=0.000000,Z=-0.087156,W=0.996195))","(0)",False,0,0
654,10102001,PointFixedUnitSpawner_C_UAID_107C61B203896CA802_2001809915,Monster,10102101,0,False,False,False,False,False,1,1000,0,0,"((X=371086.652170,Y=-177056.718642,Z=1861.484964))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
655,95101001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB5AE02_1978722028,Monster,95101101,0,True,False,False,False,False,1,1000,0,0,"((X=370662.000000,Y=-172678.000000,Z=1867.000000))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
656,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2136726781,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=369259.307061,Y=-170744.311376,Z=1867.390946))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
657,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_1997198766,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=371370.495071,Y=-169389.454924,Z=1869.350648))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
658,10102010,PointFixedUnitSpawner_C_UAID_107C61B203898BB102_1380851530,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=368824.652170,Y=-173086.718642,Z=1867.492343))","((X=0.000000,Y=-0.000000,Z=0.258819,W=0.965926))","(0)",False,0,0
659,95101001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB5AE02_1950250027,Monster,95101101,0,True,False,False,False,False,1,1000,0,0,"((X=367618.000000,Y=-171323.000000,Z=1873.000000))","((X=0.000000,Y=-0.000000,Z=0.382683,W=0.923880))","(0)",False,0,0
660,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB7AE02_1792122469,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=367917.000000,Y=-171168.000000,Z=1867.000000))","((X=-0.000000,Y=0.000000,Z=-0.866025,W=0.500000))","(0)",False,0,0
661,10102004,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2003115771,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=369375.095337,Y=-168726.976824,Z=1867.492311))","((X=-0.000000,Y=0.000000,Z=-0.766044,W=0.642788))","(0)",False,0,0
662,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2026645773,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=370259.652170,Y=-170361.718642,Z=1867.492441))","((X=-0.000000,Y=0.000000,Z=-1.000000,W=0.000000))","(0)",False,0,0
663,10102004,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2054866775,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=371228.448260,Y=-170985.177714,Z=1867.494431))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
664,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E1EA802_1290257087,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=367884.000000,Y=-171441.000000,Z=1881.000000))","((X=0.000000,Y=-0.000000,Z=0.500000,W=0.866025))","(0)",False,0,0
665,101103,PointFixedUnitSpawner_C_UAID_107C61B203897BAC02_2056788986,Monster,101103,0,False,False,False,False,False,1,1000,0,0,"((X=367238.580869,Y=-172679.409615,Z=1868.442099))","((X=0.000000,Y=-0.000000,Z=0.422618,W=0.906308))","(0)",False,0,0
666,10102010,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1673740212,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=369713.955331,Y=-174332.622843,Z=1867.492404))","((X=0.000000,Y=-0.000000,Z=0.939693,W=0.342020))","(0)",False,0,0
667,10102007,PointFixedUnitSpawner_C_UAID_107C61B203896CA802_2136369924,Monster,10102301,0,True,False,False,False,False,1,1000,0,0,"((X=371254.652170,Y=-176801.718642,Z=1943.999992))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
668,10102004,PointFixedUnitSpawner_C_UAID_107C61B203896DA802_1152401112,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=369249.652170,Y=-174431.718642,Z=1867.492814))","((X=-0.000000,Y=0.000000,Z=-1.000000,W=0.000000))","(0)",False,0,0
669,10102001,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_1782581492,Monster,10102101,0,False,False,False,False,False,1,1000,0,0,"((X=369013.652170,Y=-173287.718642,Z=1867.492398))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
670,10102010,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1801949219,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=371314.652170,Y=-171836.718642,Z=1868.442358))","((X=-0.000000,Y=0.000000,Z=-0.766044,W=0.642788))","(0)",False,0,0
671,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2115513778,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=370732.665941,Y=-171568.356142,Z=1865.583137))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
672,10102010,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1829299220,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=369628.652170,Y=-173228.718642,Z=1865.561030))","((X=0.000000,Y=-0.000000,Z=0.500000,W=0.866025))","(0)",False,0,0
673,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E3BB002_1298370437,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=370419.000000,Y=-173089.000000,Z=1867.000000))","((X=0.000000,Y=-0.000000,Z=0.537300,W=0.843391))","(0)",False,0,0
674,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2136717780,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=369555.293073,Y=-170985.362682,Z=1868.131288))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
675,10102004,PointFixedUnitSpawner_C_UAID_107C61B203896DA802_1144199109,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=370599.652170,Y=-169326.718642,Z=1867.492345))","((X=0.000000,Y=-0.000000,Z=0.087156,W=0.996195))","(0)",False,0,0
676,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2026635772,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=370284.652170,Y=-170681.718642,Z=1867.492354))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
677,10102010,PointFixedUnitSpawner_C_UAID_107C61B203896DA802_1328629124,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=370374.652170,Y=-169581.718642,Z=1867.492325))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
678,10102004,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1829309221,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=369756.963609,Y=-173581.534869,Z=1866.577571))","((X=0.000000,Y=-0.000000,Z=0.087156,W=0.996195))","(0)",False,0,0
679,10102010,PointFixedUnitSpawner_C_UAID_107C61B203898BB102_1380838529,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=368759.364989,Y=-173456.422171,Z=1868.442087))","((X=-0.000000,Y=0.000000,Z=-0.173648,W=0.984808))","(0)",False,0,0
680,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB9AE02_1750302963,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=370697.000000,Y=-173255.000000,Z=1867.000000))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
681,10102004,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1843542223,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=369385.408617,Y=-170288.064921,Z=1866.577621))","((X=-0.000000,Y=0.000000,Z=-0.866025,W=0.500000))","(0)",False,0,0
682,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E62A802_1110306179,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=370714.000000,Y=-172905.000000,Z=1874.000000))","((X=0.000000,Y=-0.000000,Z=0.382683,W=0.923880))","(0)",False,0,0
683,10102001,PointFixedUnitSpawner_C_UAID_107C61B203893EBB02_1775258491,Monster,10102101,0,False,False,False,False,False,1,1000,0,0,"((X=370329.652170,Y=-171199.718642,Z=1867.492174))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
684,10102010,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1783718216,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=368459.652170,Y=-169406.718642,Z=1868.632829))","((X=-0.000000,Y=0.000000,Z=-1.000000,W=0.000000))","(0)",False,0,0
685,10102010,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1668524211,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=370545.783433,Y=-174949.697524,Z=1865.560869))","((X=0.000000,Y=-0.000000,Z=0.984808,W=0.173648))","(0)",False,0,0
686,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB9AE02_1739281962,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=367630.000000,Y=-170982.000000,Z=1869.000000))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
687,10102010,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_1783719217,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=368429.652170,Y=-169820.718642,Z=1867.007647))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
688,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2003104769,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=369495.495071,Y=-169084.454924,Z=1868.793482))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
689,10102004,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_1997210768,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=371250.095337,Y=-169031.976824,Z=1871.468850))","((X=-0.000000,Y=0.000000,Z=-0.766044,W=0.642788))","(0)",False,0,0
690,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB7AE02_1828475470,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=370423.000000,Y=-172755.000000,Z=1867.000000))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
691,10102004,PointFixedUnitSpawner_C_UAID_107C61B203896DA802_1156274113,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=369689.652170,Y=-174721.718642,Z=1867.492407))","((X=-0.000000,Y=0.000000,Z=-1.000000,W=0.000000))","(0)",False,0,0
692,10102004,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2003114770,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=369779.460984,Y=-168827.334315,Z=1868.793456))","((X=-0.000000,Y=0.000000,Z=-0.766044,W=0.642788))","(0)",False,0,0
693,10102010,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2054877777,Monster,10102304,0,True,False,False,False,False,1,1000,0,0,"((X=371430.652170,Y=-170775.718642,Z=1869.672767))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
694,10102004,PointFixedUnitSpawner_C_UAID_107C61B20389CAB202_2115523779,Monster,10102104,0,True,False,False,False,False,1,1000,0,0,"((X=370518.408617,Y=-171784.064921,Z=1875.497037))","((X=-0.000000,Y=0.000000,Z=-0.939693,W=0.342020))","(0)",False,0,0
695,10302003,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_2131343571,Monster,10302103,0,True,False,False,False,False,1,1000,0,0,"((X=367303.838365,Y=-155712.956741,Z=1450.847932))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
696,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038942BB02_1890235265,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=368639.000000,Y=-154437.000000,Z=1448.626009))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
697,10302002,PointFixedUnitSpawner_C_UAID_107C61B2038989B102_2130565237,Monster,10302102,0,True,False,False,False,False,1,1000,0,0,"((X=360480.884743,Y=-154186.491739,Z=2430.502919))","((X=-0.000000,Y=0.000000,Z=-0.866025,W=0.500000))","(0)",False,0,0
698,10802005,PointFixedUnitSpawner_C_UAID_107C61B203891EB302_2052337224,Monster,10802301,0,True,False,False,True,True,1,1000,0,0,"((X=360915.230187,Y=-161030.825624,Z=2431.933684))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
699,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB7AE02_2083395483,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=368679.000000,Y=-153732.000000,Z=1447.000000))","((X=-0.000000,Y=0.000000,Z=-0.953717,W=0.300706))","(0)",False,0,0
700,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EACAE02_1874007576,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=369295.000000,Y=-160010.000000,Z=863.000000))","((X=-0.000000,Y=0.000000,Z=-0.342020,W=0.939693))","(0)",False,0,0
701,95102001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB7AE02_2094211484,Monster,95102101,0,True,False,False,False,False,1,1000,0,0,"((X=366604.000000,Y=-157655.000000,Z=1450.000000))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
702,10802002,PointFixedUnitSpawner_C_UAID_107C61B2038921B302_1268739809,Monster,10802102,0,True,False,False,True,True,1,1000,0,0,"((X=359653.689518,Y=-160190.908332,Z=2425.673270))","((X=0.000000,Y=-0.000000,Z=0.258819,W=0.965926))","(0)",False,0,0
703,10802004,PointFixedUnitSpawner_C_UAID_107C61B2038923B302_1105413211,Monster,10802104,0,True,False,False,True,True,1,1000,0,0,"((X=360462.757614,Y=-160281.588003,Z=2428.473726))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(1080200415)",False,0,0
704,10802004,PointFixedUnitSpawner_C_UAID_107C61B2038923B302_1216416213,Monster,10802104,0,True,False,False,True,True,1,1000,0,0,"((X=362241.757614,Y=-158843.588003,Z=2418.710811))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(1080200416)",False,0,0
705,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1EB9AE02_1888598972,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=359622.000000,Y=-154360.000000,Z=2430.000000))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
706,10802003,PointFixedUnitSpawner_C_UAID_107C61B2038921B302_1265736805,Monster,10802103,0,True,False,False,True,True,1,1000,0,0,"((X=361258.689524,Y=-157909.908335,Z=2430.549597))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
707,10302003,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_2044877561,Monster,10302103,0,True,False,False,False,False,1,1000,0,0,"((X=359673.838365,Y=-155482.956741,Z=2436.424912))","((X=-0.000000,Y=0.000000,Z=-0.173648,W=0.984808))","(0)",False,0,0
708,10802003,PointFixedUnitSpawner_C_UAID_107C61B2038921B302_1268729808,Monster,10802103,0,True,False,False,True,True,1,1000,0,0,"((X=359463.689527,Y=-159820.908328,Z=2425.673266))","((X=0.000000,Y=-0.000000,Z=0.258819,W=0.965926))","(0)",False,0,0
709,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_2000038558,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=367199.696798,Y=-156156.687756,Z=1447.211441))","((X=0.000000,Y=-0.000000,Z=0.573577,W=0.819152))","(0)",False,0,0
710,10802002,PointFixedUnitSpawner_C_UAID_107C61B203891EB302_1986562210,Monster,10802102,0,True,False,False,True,True,1,1000,0,0,"((X=360631.359618,Y=-156514.914168,Z=2432.239376))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
711,10802004,PointFixedUnitSpawner_C_UAID_107C61B2038922B302_1747977016,Monster,10802104,0,True,False,False,True,True,1,1000,0,0,"((X=359059.757614,Y=-153473.588003,Z=2428.786872))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(1080200411)",False,0,0
712,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038942BB02_1810410263,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=366273.000000,Y=-153964.000000,Z=1446.000000))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
713,10802004,PointFixedUnitSpawner_C_UAID_107C61B2038922B302_2049894033,Monster,10802104,0,True,False,False,True,True,1,1000,0,0,"((X=359540.757614,Y=-158885.588003,Z=2425.673320))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(1080200414)",False,0,0
714,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038944BB02_1705938756,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=360265.352218,Y=-160739.529610,Z=2434.106146))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
715,10302003,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_1703914523,Monster,10302103,0,True,False,False,False,False,1,1000,0,0,"((X=359779.124577,Y=-158631.900773,Z=2434.700148))","((X=-0.000000,Y=0.000000,Z=-0.087156,W=0.996195))","(0)",False,0,0
716,10301007,PointFixedUnitSpawner_C_UAID_107C61B203896CA802_1515653886,Monster,10301105,0,True,False,False,False,False,1,1000,0,0,"((X=370839.217181,Y=-164637.585260,Z=1354.895397))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
717,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038942BB02_1893624266,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=367809.000000,Y=-155311.000000,Z=1448.626161))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
718,10301001,PointFixedUnitSpawner_C_UAID_107C61B203896CA802_1201217853,Monster,10301101,0,False,False,False,False,False,1,1000,0,0,"((X=371434.072858,Y=-160314.954096,Z=866.657099))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
719,101103,PointFixedUnitSpawner_C_UAID_107C61B203897CAC02_1292012165,Monster,101103,0,False,False,False,False,False,1,1000,0,0,"((X=366171.562660,Y=-156939.127318,Z=1447.211538))","((X=0.000000,Y=-0.000000,Z=0.173648,W=0.984808))","(0)",False,0,0
720,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_1934934549,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=358809.696798,Y=-153886.687756,Z=2432.641404))","((X=0.000000,Y=-0.000000,Z=0.173648,W=0.984808))","(0)",False,0,0
721,10802001,PointFixedUnitSpawner_C_UAID_107C61B2038921B302_1202821793,Monster,10802101,0,True,False,False,True,True,1,1000,0,0,"((X=359466.883427,Y=-155480.080141,Z=2436.424070))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
722,10802001,PointFixedUnitSpawner_C_UAID_107C61B2038921B302_1193842787,Monster,10802101,0,True,False,False,True,True,1,1000,0,0,"((X=360852.883427,Y=-154790.080141,Z=2430.784827))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
723,10301002,PointFixedUnitSpawner_C_UAID_107C61B2038933AC02_1946302193,Monster,10301102,0,True,False,False,False,False,1,1000,0,0,"((X=370211.337668,Y=-163395.381962,Z=1335.127965))","((X=0.000000,Y=-0.000000,Z=0.500000,W=0.866025))","(0)",False,0,0
724,10802001,PointFixedUnitSpawner_C_UAID_107C61B203891EB302_2052339225,Monster,10802101,0,True,False,False,True,True,1,1000,0,0,"((X=360983.883427,Y=-160750.080141,Z=2428.491922))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
725,95103001,PointFixedUnitSpawner_C_UAID_08BFB86E4D1E1DA802_2120952904,Monster,95103101,0,True,False,False,False,False,1,1000,0,0,"((X=360015.000000,Y=-154683.000000,Z=2434.000000))","((X=-0.000000,Y=0.000000,Z=-0.953717,W=0.300706))","(0)",False,0,0
726,10302003,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_1733344527,Monster,10302103,0,True,False,False,False,False,1,1000,0,0,"((X=359150.037791,Y=-159128.459336,Z=2425.673285))","((X=0.000000,Y=-0.000000,Z=0.500000,W=0.866025))","(0)",False,0,0
727,10302003,PointFixedUnitSpawner_C_UAID_107C61B203898AB102_1084556414,Monster,10302103,0,True,False,False,False,False,1,1000,0,0,"((X=361070.626059,Y=-156102.950515,Z=2434.700688))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
728,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_1718219525,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=361710.352218,Y=-159268.529610,Z=2432.549807))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
729,10302001,PointFixedUnitSpawner_C_UAID_107C61B2038970A802_1618561519,Monster,10302101,0,False,False,False,False,False,1,1000,0,0,"((X=360767.079272,Y=-161141.742811,Z=2431.372610))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
730,10802004,PointFixedUnitSpawner_C_UAID_107C61B2038922B302_1335171005,Monster,10802104,0,True,False,False,True,True,1,1000,0,0,"((X=366206.757614,Y=-154265.588003,Z=1447.211542))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(108020047)",False,0,0
731,10302001,PointFixedUnitSpawner_C_UAID_107C61B203898AB102_1114084455,Monster,10302101,0,True,False,False,False,False,1,1000,0,0,"((X=360498.848426,Y=-157303.441521,Z=2434.700729))","((X=0.000000,Y=-0.000000,Z=0.422618,W=0.906308))","(0)",False,0,0
