root_id,root_type,root_name,nodeId,comment,status_tag_condition_cids,chance,damage_type,cri_use,dodge_use,skill_d_m_g_minper,skill_d_m_g_maxper,skill_d_m_gadd,dot_d_m_gper,current_h_p_d_m_gper,max_h_p_d_m_gper,stack_status_change_cids,stack_d_m_gper,stack_d_m_gadd,is_remove_stack_status_change,f_x_name,cri_f_x_name
200306,skill_effect_root,회오리 베기_대미지 Lv.3,2003060030003,회오리 베기_대미지 Lv.3,[],1000,Physical,false,false,550,550,0,0,0,0,[],0,0,false,Common_Normal16_Hit,
200308,skill_effect_root,회오리 베기_대미지 Lv.4,2003080030003,회오리 베기_대미지 Lv.4,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,Common_Normal16_Hit,
200310,skill_effect_root,회오리 베기_대미지 Lv.5,2003100030003,회오리 베기_대미지 Lv.5,[],1000,Physical,false,false,650,650,0,0,0,0,[],0,0,false,Common_Normal16_Hit,
200401,skill_root,폭주 Lv.1,2004010020011,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
200401,skill_root,폭주 Lv.1,2004010020021,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
200501,skill_root,대지 분쇄 Lv.1,2005010020006,1티어 양손검 E 스킬 Lv.1,[],1000,Physical,false,false,3300,3300,0,0,0,0,[],0,0,false,Nu_Twohand_1T_E_Hit,
200551,skill_root,공간 가르기 Lv.1,2005510020006,,[],1000,Physical,false,false,4500,4500,0,0,0,0,[],0,0,false,Nu_Twohand_1T_R_Hit,
200551,skill_root,공간 가르기 Lv.1,2005510020009,,[],1000,Physical,false,false,4500,4500,0,0,0,0,[],0,0,false,Nu_Twohand_1T_R_Hit,Nu_Twohand_1T_R_Hit
200551,skill_effect_root,공간 가르기_출혈 Lv.1,2005510030003,,[],1000,Physical,false,false,500,500,0,0,0,0,[],0,0,false,Nu_Twohand_1T_R_Dot_Hit,Nu_Twohand_1T_R_Dot_Hit
200651,skill_root,찌르기 Lv.1,2006510020006,,[],1000,Physical,false,false,2500,2500,0,0,0,0,[],0,0,false,NS_S_StrongHit_TwohandSword_H,
200701,skill_root,결투 돌입 Lv.1,2007010020006,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
200751,skill_root,섬광의 길 Lv.1,2007510020006,,[],1000,Physical,false,false,4000,4000,0,0,0,0,[],0,0,false,,
300001,skill_root,충격 사격 Lv.1,3000010020010,,[],1000,Physical,false,false,2200,2200,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
300002,skill_root,충격 사격 Lv.2,3000020020010,,[],1000,Physical,false,false,2200,2200,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
300003,skill_root,충격 사격 Lv.3,3000030020010,,[],1000,Physical,false,false,2400,2400,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
300004,skill_root,충격 사격 Lv.4,3000040020010,,[],1000,Physical,false,false,2600,2600,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
300005,skill_root,충격 사격 Lv.5,3000050020010,,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
300051,skill_root,발묶음 Lv.1,3000510020007,발묶음,[],1000,Physical,false,false,5000,5000,0,0,0,0,[],0,0,false,NS_StikyHit1,
300052,skill_root,발묶음 Lv.2,3000520020007,,[],1000,Physical,false,false,2100,2100,0,0,0,0,[],0,0,false,NS_StikyHit1,
300053,skill_root,발묶음 Lv.3,3000530020007,,[],1000,Physical,false,false,2200,2200,0,0,0,0,[],0,0,false,NS_StikyHit1,
300054,skill_root,발묶음 Lv.4,3000540020007,,[],1000,Physical,false,false,2300,2300,0,0,0,0,[],0,0,false,NS_StikyHit1,
300055,skill_root,발묶음 Lv.5,3000550020007,,[],1000,Physical,false,false,2400,2400,0,0,0,0,[],0,0,false,NS_StikyHit1,
300101,skill_root,불화살 소나기  Lv.1,3001010020006,화살 소나기 대미지,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,NS_StrongHit01,
300101,skill_root,불화살 소나기  Lv.1,3001010020009,화살 소나기 대미지,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,NS_StrongHit01,
300101,skill_root,불화살 소나기  Lv.1,3001010020012,화살 소나기 대미지,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,NS_StrongHit01,
300101,skill_root,불화살 소나기  Lv.1,3001010020015,화살 소나기 대미지,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,NS_StrongHit01,
300101,skill_root,불화살 소나기  Lv.1,3001010020018,화살 소나기 대미지,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,NS_StrongHit01,
300101,skill_effect_root,,3001010030003,,[],1000,Physical,false,false,200,200,0,0,0,0,[],0,0,false,NS_StrongHit01,NS_StrongHit01
300102,skill_root,불화살 소나기  Lv.2,3001020020006,화살 소나기 대미지,[],1000,Physical,false,false,700,700,0,0,0,0,[],0,0,false,NS_StrongHit01,
300102,skill_root,불화살 소나기  Lv.2,3001020020009,화살 소나기 대미지,[],1000,Physical,false,false,700,700,0,0,0,0,[],0,0,false,NS_StrongHit01,
300102,skill_root,불화살 소나기  Lv.2,3001020020012,화살 소나기 대미지,[],1000,Physical,false,false,700,700,0,0,0,0,[],0,0,false,NS_StrongHit01,
300102,skill_root,불화살 소나기  Lv.2,3001020020015,화살 소나기 대미지,[],1000,Physical,false,false,700,700,0,0,0,0,[],0,0,false,NS_StrongHit01,
300102,skill_root,불화살 소나기  Lv.2,3001020020018,화살 소나기 대미지,[],1000,Physical,false,false,700,700,0,0,0,0,[],0,0,false,NS_StrongHit01,
300102,skill_effect_root,,3001020030003,,[],1000,Physical,false,false,220,220,0,0,0,0,[],0,0,false,NS_StrongHit01,NS_StrongHit01
300103,skill_root,불화살 소나기  Lv.3,3001030020006,화살 소나기 대미지,[],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300103,skill_root,불화살 소나기  Lv.3,3001030020009,화살 소나기 대미지,[],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300103,skill_root,불화살 소나기  Lv.3,3001030020012,화살 소나기 대미지,[],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300103,skill_root,불화살 소나기  Lv.3,3001030020015,화살 소나기 대미지,[],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300103,skill_root,불화살 소나기  Lv.3,3001030020018,화살 소나기 대미지,[],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300103,skill_effect_root,,3001030030003,,[],1000,Physical,false,false,240,240,0,0,0,0,[],0,0,false,NS_StrongHit01,NS_StrongHit01
300104,skill_root,불화살 소나기  Lv.4,3001040020006,화살 소나기 대미지,[],1000,Physical,false,false,900,900,0,0,0,0,[],0,0,false,NS_StrongHit01,
300104,skill_root,불화살 소나기  Lv.4,3001040020009,화살 소나기 대미지,[],1000,Physical,false,false,900,900,0,0,0,0,[],0,0,false,NS_StrongHit01,
300104,skill_root,불화살 소나기  Lv.4,3001040020012,화살 소나기 대미지,[],1000,Physical,false,false,900,900,0,0,0,0,[],0,0,false,NS_StrongHit01,
300104,skill_root,불화살 소나기  Lv.4,3001040020015,화살 소나기 대미지,[],1000,Physical,false,false,900,900,0,0,0,0,[],0,0,false,NS_StrongHit01,
300104,skill_root,불화살 소나기  Lv.4,3001040020018,화살 소나기 대미지,[],1000,Physical,false,false,900,900,0,0,0,0,[],0,0,false,NS_StrongHit01,
300104,skill_effect_root,,3001040030003,,[],1000,Physical,false,false,260,260,0,0,0,0,[],0,0,false,NS_StrongHit01,NS_StrongHit01
300105,skill_root,불화살 소나기  Lv.5,3001050020006,화살 소나기 대미지,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,NS_StrongHit01,
300105,skill_root,불화살 소나기  Lv.5,3001050020009,화살 소나기 대미지,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,NS_StrongHit01,
300105,skill_root,불화살 소나기  Lv.5,3001050020012,화살 소나기 대미지,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,NS_StrongHit01,
300105,skill_root,불화살 소나기  Lv.5,3001050020015,화살 소나기 대미지,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,NS_StrongHit01,
300105,skill_root,불화살 소나기  Lv.5,3001050020018,화살 소나기 대미지,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,NS_StrongHit01,
300105,skill_effect_root,,3001050030003,,[],1000,Physical,false,false,280,280,0,0,0,0,[],0,0,false,NS_StrongHit01,NS_StrongHit01
300201,skill_root,저격 Lv.1,3002010020006,,[],1000,Physical,false,false,1650,1650,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300201,skill_root,저격 Lv.1,3002010020007,저격_기절 대상 추가 대미지,[101],1000,Physical,false,false,250,250,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300202,skill_root,저격 Lv.2,3002020020006,,[],1000,Physical,false,false,1800,1800,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300202,skill_root,저격 Lv.2,3002020020007,저격_기절 대상 추가 대미지,[101],1000,Physical,false,false,300,300,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300203,skill_root,저격 Lv.3,3002030020006,,[],1000,Physical,false,false,1950,1950,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300203,skill_root,저격 Lv.3,3002030020007,저격_기절 대상 추가 대미지,[101],1000,Physical,false,false,350,350,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300204,skill_root,저격 Lv.4,3002040020006,,[],1000,Physical,false,false,2100,2100,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300204,skill_root,저격 Lv.4,3002040020007,저격_기절 대상 추가 대미지,[101],1000,Physical,false,false,400,400,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300205,skill_root,저격 Lv.5,3002050020006,,[],1000,Physical,false,false,2250,2250,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300205,skill_root,저격 Lv.5,3002050020007,저격_기절 대상 추가 대미지,[101],1000,Physical,false,false,450,450,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300251,skill_root,방출 사격 Lv.1,3002510020006,,[],1000,Physical,false,false,2250,2250,0,0,0,0,[],0,0,false,Nu_Bow_MultyShoot_Hit_01,
300252,skill_root,방출 사격 Lv.2,3002520020006,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Nu_Bow_MultyShoot_Hit_01,
300253,skill_root,방출 사격 Lv.3,3002530020006,,[],1000,Physical,false,false,3250,3250,0,0,0,0,[],0,0,false,Nu_Bow_MultyShoot_Hit_01,
300254,skill_root,방출 사격 Lv.4,3002540020006,,[],1000,Physical,false,false,3500,3500,0,0,0,0,[],0,0,false,Nu_Bow_MultyShoot_Hit_01,
300255,skill_root,방출 사격 Lv.5,3002550020006,,[],1000,Physical,false,false,3750,3750,0,0,0,0,[],0,0,false,Nu_Bow_MultyShoot_Hit_01,
300306,skill_root,연속 쏘기 1타 Lv.1,3003060020007,,[],1000,Physical,true,true,340,340,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300307,skill_root,연속 쏘기 2타 Lv.1,3003070020007,,[],1000,Physical,true,true,340,340,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300308,skill_root,연속 쏘기 3타 Lv.1,3003080020007,,[],1000,Physical,true,true,340,340,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300309,skill_root,연속 쏘기 1타 Lv.2,3003090020007,,[],1000,Physical,true,true,380,380,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300310,skill_root,연속 쏘기 2타 Lv.2,3003100020007,,[],1000,Physical,true,true,380,380,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300311,skill_root,연속 쏘기 3타 Lv.2,3003110020007,,[],1000,Physical,true,true,380,380,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300312,skill_root,연속 쏘기 1타 Lv.3,3003120020007,,[],1000,Physical,true,true,420,420,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300313,skill_root,연속 쏘기 2타 Lv.3,3003130020007,,[],1000,Physical,true,true,420,420,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300314,skill_root,연속 쏘기 3타 Lv.3,3003140020007,,[],1000,Physical,true,true,420,420,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300315,skill_root,연속 쏘기 1타 Lv.4,3003150020007,,[],1000,Physical,true,true,460,460,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300316,skill_root,연속 쏘기 2타 Lv.4,3003160020007,,[],1000,Physical,true,true,460,460,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300317,skill_root,연속 쏘기 3타 Lv.4,3003170020007,,[],1000,Physical,true,true,460,460,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300318,skill_root,연속 쏘기 1타 Lv.5,3003180020007,,[],1000,Physical,true,true,500,500,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300319,skill_root,연속 쏘기 2타 Lv.5,3003190020007,,[],1000,Physical,true,true,500,500,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300320,skill_root,연속 쏘기 3타 Lv.5,3003200020007,,[],1000,Physical,true,true,500,500,0,0,0,0,[],0,0,false,Common_Critical_Dagger_Hit,Common_Critical_Dagger_Hit
300351,skill_root,폭탄 화살 Lv.1,3003510020010,,[],1000,Physical,false,false,4000,4000,0,0,0,0,[],0,0,false,,
300351,skill_root,폭탄 화살 Lv.1,3003510020013,,[],1000,Physical,false,false,4000,4000,0,0,0,0,[],0,0,false,,
300352,skill_root,폭탄 화살 Lv.2,3003520020010,,[],1000,Physical,false,false,4400,4400,0,0,0,0,[],0,0,false,,
300352,skill_root,폭탄 화살 Lv.2,3003520020013,,[],1000,Physical,false,false,4400,4400,0,0,0,0,[],0,0,false,,
300353,skill_root,폭탄 화살 Lv.3,3003530020010,,[],1000,Physical,false,false,4800,4800,0,0,0,0,[],0,0,false,,
300353,skill_root,폭탄 화살 Lv.3,3003530020013,,[],1000,Physical,false,false,4800,4800,0,0,0,0,[],0,0,false,,
300354,skill_root,폭탄 화살 Lv.4,3003540020010,,[],1000,Physical,false,false,5200,5200,0,0,0,0,[],0,0,false,,
300354,skill_root,폭탄 화살 Lv.4,3003540020013,,[],1000,Physical,false,false,5200,5200,0,0,0,0,[],0,0,false,,
300355,skill_root,폭탄 화살 Lv.5,3003550020010,,[],1000,Physical,false,false,5600,5600,0,0,0,0,[],0,0,false,,
300355,skill_root,폭탄 화살 Lv.5,3003550020013,,[],1000,Physical,false,false,5600,5600,0,0,0,0,[],0,0,false,,
300401,skill_root,저격 Lv.1,3004010020006,,[],1000,Physical,false,false,1800,1800,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300401,skill_root,저격 Lv.1,3004010020007,저격_기절 대상 추가 대미지,[141],1000,Physical,false,false,250,250,0,0,0,0,[],0,0,false,Nu_Bow_Snipershot_Hit_01,
300451,skill_root,부채 사격 Lv.1,3004510020006,,[],1000,Physical,false,false,2400,2400,0,0,0,0,[],0,0,false,Nu_Bow_MultyShoot_Hit_01,
300501,skill_root,불화살 소나기 Lv.1,3005010020006,화살 소나기 대미지,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300501,skill_root,불화살 소나기 Lv.1,3005010020009,화살 소나기 대미지,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300501,skill_root,불화살 소나기 Lv.1,3005010020012,화살 소나기 대미지,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300501,skill_root,불화살 소나기 Lv.1,3005010020015,화살 소나기 대미지,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300501,skill_root,불화살 소나기 Lv.1,3005010020018,화살 소나기 대미지,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,NS_StrongHit01,
300551,skill_root,폭탄 화살 Lv.1,3005510020010,,[],1000,Physical,false,false,4200,4200,0,0,0,0,[],0,0,false,,
300551,skill_root,폭탄 화살 Lv.1,3005510020013,,[],1000,Physical,false,false,4200,4200,0,0,0,0,[],0,0,false,,
300601,skill_root,섬광 화살 Lv.1,3006010020006,,[],1000,Physical,true,true,2000,2000,0,0,0,0,[],0,0,false,NS_2T_Bow_LightArrow_Hit,
300611,skill_root,섬광 화살_강화 평타 Lv.1,3006110020007,2티어 활 Q 스킬_강화 평타 Lv.1,[],1000,Physical,true,true,1500,1500,0,0,0,0,[],0,0,false,NS_2T_Bow_Arrow_Hit_Strong,Nu_Bow_Snipershot_Hit_01
300651,skill_root,천상의 그물 Lv.1,3006510020010,천상의 그물 Lv.1,[],1000,Physical,false,false,2600,2600,0,0,0,0,[],0,0,false,,
300751,skill_root,금빛 성광 Lv.1,3007510020006,,[],1000,Physical,false,false,4800,4800,0,0,0,0,[],0,0,false,NS_2T_Bow_LightArrow_Hit,
400000,skill_root,얼음 화살_테스트 Lv.1,4000000020010,얼음 화살 대미지,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
400001,skill_root,얼음 화살 Lv.1,4000010020010,얼음 화살 대미지,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,NS_3T_Staff_IceStar_Hit_Strong,
400001,skill_root,얼음 화살 Lv.1,4000010020011,발묶임(속박) 상태의 대상에게 추가 대미지,[107],1000,Physical,false,false,0,0,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
400002,skill_root,얼음 화살 Lv.2,4000020020010,얼음 화살 대미지,[],1000,Physical,false,false,2200,2200,0,0,0,0,[],0,0,false,NS_3T_Staff_IceStar_Hit_Strong,
400002,skill_root,얼음 화살 Lv.2,4000020020011,발묶임(속박) 상태의 대상에게 추가 대미지,[107],1000,Physical,false,false,0,0,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
400003,skill_root,얼음 화살 Lv.3,4000030020010,얼음 화살 대미지,[],1000,Physical,false,false,2400,2400,0,0,0,0,[],0,0,false,NS_3T_Staff_IceStar_Hit_Strong,
400003,skill_root,얼음 화살 Lv.3,4000030020011,발묶임(속박) 상태의 대상에게 추가 대미지,[107],1000,Physical,false,false,0,0,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
400004,skill_root,얼음 화살 Lv.4,4000040020010,얼음 화살 대미지,[],1000,Physical,false,false,2600,2600,0,0,0,0,[],0,0,false,NS_3T_Staff_IceStar_Hit_Strong,
400004,skill_root,얼음 화살 Lv.4,4000040020011,발묶임(속박) 상태의 대상에게 추가 대미지,[107],1000,Physical,false,false,0,0,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
400005,skill_root,얼음 화살 Lv.5,4000050020010,얼음 사자(얼음 화살 만렙) 대미지,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,NS_3T_Staff_IceStar_Hit_Strong,
400005,skill_root,얼음 화살 Lv.5,4000050020011,발묶임(속박) 상태의 대상에게 추가 대미지,[107],1000,Physical,false,false,0,0,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
400051,skill_effect_root,다후타의 손짓 틱 대미지  Lv.1,4000510030003,,[],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,Common_Normal17_Hit,
400052,skill_effect_root,다후타의 손짓 틱 대미지  Lv.2,4000520030003,,[],1000,Physical,false,false,880,880,0,0,0,0,[],0,0,false,Common_Normal17_Hit,
400053,skill_effect_root,다후타의 손짓 틱 대미지  Lv.3,4000530030003,,[],1000,Physical,false,false,960,960,0,0,0,0,[],0,0,false,Common_Normal17_Hit,
400054,skill_effect_root,다후타의 손짓 틱 대미지  Lv.4,4000540030003,,[],1000,Physical,false,false,1040,1040,0,0,0,0,[],0,0,false,Common_Normal17_Hit,
400055,skill_effect_root,다후타의 손짓 틱 대미지  Lv.5,4000550030003,,[],1000,Physical,false,false,1120,1120,0,0,0,0,[],0,0,false,Common_Normal17_Hit,
400101,skill_root,방울방울  Lv.1,4001010020007,,[20000001],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,NS_3T_Staff_WaterMeteo_Hit,
400102,skill_root,방울방울  Lv.2,4001020020007,,[20000001],1000,Physical,false,false,3200,3200,0,0,0,0,[],0,0,false,NS_3T_Staff_WaterMeteo_Hit,
400103,skill_root,방울방울  Lv.3,4001030020007,,[20000001],1000,Physical,false,false,3400,3400,0,0,0,0,[],0,0,false,NS_3T_Staff_WaterMeteo_Hit,
400104,skill_root,방울방울  Lv.4,4001040020007,,[20000001],1000,Physical,false,false,3600,3600,0,0,0,0,[],0,0,false,NS_3T_Staff_WaterMeteo_Hit,
400105,skill_root,방울방울  Lv.5,4001050020007,,[20000001],1000,Physical,false,false,3800,3800,0,0,0,0,[],0,0,false,NS_3T_Staff_WaterMeteo_Hit,
400106,skill_root,방울 방울 맞으면 해제 Lv.1,4001060020007,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,NS_H_Hit_StaffWater1,
400107,skill_root,방울 방울 맞으면 해제 Lv.2,4001070020006,,[],1000,Physical,false,false,3200,3200,0,0,0,0,[],0,0,false,NS_H_Hit_StaffWater1,
400108,skill_root,방울 방울 맞으면 해제 Lv.3,4001080020006,,[],1000,Physical,false,false,3400,3400,0,0,0,0,[],0,0,false,NS_H_Hit_StaffWater1,
400109,skill_root,방울 방울 맞으면 해제 Lv.4,4001090020006,,[],1000,Physical,false,false,3600,3600,0,0,0,0,[],0,0,false,NS_H_Hit_StaffWater1,
400110,skill_root,방울 방울 맞으면 해제 Lv.5,4001100020006,,[],1000,Physical,false,false,3800,3800,0,0,0,0,[],0,0,false,NS_H_Hit_StaffWater1,
400151,skill_root,심판의 낙뢰 Lv.1,4001510020006,심판의 낙뢰 대미지,[],1000,Physical,false,false,4000,4000,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400151,skill_root,심판의 낙뢰 Lv.1,4001510020007,,[400050],1000,Physical,false,false,750,750,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400151,skill_root,심판의 낙뢰 Lv.1,4001510020017,번개 이동 대미지,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400151,skill_root,심판의 낙뢰 Lv.1,4001510020018,,[400050],1000,Physical,false,false,500,500,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400152,skill_root,심판의 낙뢰 Lv.2,4001520020006,심판의 낙뢰 대미지,[],1000,Physical,false,false,4400,4400,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400152,skill_root,심판의 낙뢰 Lv.2,4001520020007,,[400050],1000,Physical,false,false,525,525,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400152,skill_root,심판의 낙뢰 Lv.2,4001520020017,번개 이동 대미지,[],1000,Physical,false,false,2200,2200,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400152,skill_root,심판의 낙뢰 Lv.2,4001520020018,,[400050],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400153,skill_root,심판의 낙뢰 Lv.3,4001530020006,심판의 낙뢰 대미지,[],1000,Physical,false,false,4800,4800,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400153,skill_root,심판의 낙뢰 Lv.3,4001530020007,,[400050],1000,Physical,false,false,550,550,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400153,skill_root,심판의 낙뢰 Lv.3,4001530020017,번개 이동 대미지,[],1000,Physical,false,false,2400,2400,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400153,skill_root,심판의 낙뢰 Lv.3,4001530020018,,[400050],1000,Physical,false,false,850,850,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400154,skill_root,심판의 낙뢰 Lv.4,4001540020006,심판의 낙뢰 대미지,[],1000,Physical,false,false,5200,5200,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400154,skill_root,심판의 낙뢰 Lv.4,4001540020007,,[400050],1000,Physical,false,false,575,575,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400154,skill_root,심판의 낙뢰 Lv.4,4001540020017,번개 이동 대미지,[],1000,Physical,false,false,2600,2600,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400154,skill_root,심판의 낙뢰 Lv.4,4001540020018,,[400050],1000,Physical,false,false,900,900,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400155,skill_root,심판의 낙뢰 Lv.5,4001550020006,심판의 낙뢰 대미지,[],1000,Physical,false,false,5600,5600,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400155,skill_root,심판의 낙뢰 Lv.5,4001550020007,,[400050],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400155,skill_root,심판의 낙뢰 Lv.5,4001550020017,번개 이동 대미지,[],1000,Physical,false,false,2800,2800,0,0,0,0,[],0,0,false,Common_Normal02_Hit,
400155,skill_root,심판의 낙뢰 Lv.5,4001550020018,,[400050],1000,Physical,false,false,950,950,0,0,0,0,[],0,0,false,NS_Hit_StaffThunder1,
400201,skill_effect_root,화염 장막 Lv.1,4002010030003,,[],1000,Physical,false,false,360,360,0,0,0,0,[],0,0,false,Nu_Staff_1T_Fire_Wall_Hit,Nu_Staff_1T_Fire_Wall_Hit
400251,skill_root,불의 비 Lv.1,4002510020006,,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,Nu_Staff_1T_Fire_Rain_Hit,Nu_Staff_1T_Fire_Rain_Hit
400251,skill_root,불의 비 Lv.1,4002510020009,,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,Nu_Staff_1T_Fire_Rain_Hit,Nu_Staff_1T_Fire_Rain_Hit
400251,skill_root,불의 비 Lv.1,4002510020012,,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,Nu_Staff_1T_Fire_Rain_Hit,Nu_Staff_1T_Fire_Rain_Hit
400251,skill_root,불의 비 Lv.1,4002510020015,,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,Nu_Staff_1T_Fire_Rain_Hit,Nu_Staff_1T_Fire_Rain_Hit
400301,skill_root,화염 폭발 Lv.1,4003010020007,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Nu_Staff_1T_Fire_Explosion_Hit,
400351,skill_root,별똥별 Lv.1,4003510020006,,[],1000,Physical,false,false,4200,4200,0,0,0,0,[],0,0,false,Nu_Staff_1T_Fire_Meteo_Hit,Nu_Staff_1T_Fire_Meteo_Hit
500201,skill_root,Q_질풍 가르기 Lv.1,5002010020011,,[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,Nu_Dagger_Whirlwind_Hit_01,
